y1_statefips,y2_statefips,y2_state,y2_state_name,n1,n2,AGI
02,21,KY,Kentucky,148,345,9058
02,22,LA,Louisiana,137,323,9674
02,18,IN,Indiana,121,260,6392
02,34,NJ,New Jersey,119,241,5575
02,25,MA,Massachusetts,117,183,5673
02,05,AR,Arkansas,111,224,6039
02,19,IA,Iowa,107,188,5533
02,38,ND,North Dakota,104,208,5276
02,56,WY,Wyoming,100,224,7069
02,28,MS,Mississippi,95,235,7000
02,23,ME,Maine,95,159,8865
02,46,SD,South Dakota,68,164,5416
02,31,NE,Nebraska,60,128,3566
02,09,CT,Connecticut,59,90,2842
02,33,NH,New Hampshire,54,101,3337
02,54,WV,West Virginia,40,82,2223
02,50,VT,Vermont,37,63,2486
02,11,DC,District Of Columbia,36,56,2905
02,10,DE,Delaware,34,72,1603
02,44,RI,Rhode Island,15,33,952
04,96,AZ,AZ Total Migration-US and Foreign,84814,154498,5694993
04,97,AZ,AZ Total Migration-US,83808,152382,5634119
04,98,AZ,AZ Total Migration-Foreign,1006,2116,60875
04,97,AZ,AZ Total Migration-Same State,42948,83871,2214751
04,04,AZ,AZ Non-migrants,2407913,5114729,181724024
04,06,CA,California,14299,24426,964998
04,48,TX,Texas,7558,14970,584661
04,08,CO,Colorado,4926,8511,325004
04,53,WA,Washington,4872,8535,339117
04,12,FL,Florida,4002,7091,317756
04,32,NV,Nevada,3025,5443,190397
04,41,OR,Oregon,2778,4729,180996
04,17,IL,Illinois,2652,4380,168037
04,49,UT,Utah,2619,5662,162285
04,35,NM,New Mexico,2608,5200,126447
04,26,MI,Michigan,1933,3501,138743
04,37,NC,North Carolina,1885,3605,127388
04,36,NY,New York,1866,2934,109601
04,27,MN,Minnesota,1843,3186,139780
04,39,OH,Ohio,1713,3067,102941
04,13,GA,Georgia,1611,3161,104110
04,51,VA,Virginia,1560,2981,114490
04,55,WI,Wisconsin,1515,2684,94995
04,16,ID,Idaho,1429,2894,88665
04,42,PA,Pennsylvania,1367,2314,85497
04,29,MO,Missouri,1336,2537,76710
04,47,TN,Tennessee,1292,2490,85871
04,18,IN,Indiana,1138,2172,67296
04,57,FR,Foreign,1006,2116,60875
04,40,OK,Oklahoma,978,1945,51600
04,19,IA,Iowa,892,1599,55565
04,25,MA,Massachusetts,841,1276,62713
04,20,KS,Kansas,830,1591,57028
04,30,MT,Montana,826,1476,54098
04,45,SC,South Carolina,781,1509,59719
04,24,MD,Maryland,774,1424,46166
04,34,NJ,New Jersey,746,1214,59249
04,15,HI,Hawaii,704,1349,44426
04,31,NE,Nebraska,592,1131,37098
04,05,AR,Arkansas,575,1150,29949
04,02,AK,Alaska,566,1048,33527
04,21,KY,Kentucky,561,1173,32770
04,01,AL,Alabama,548,1162,35964
04,46,SD,South Dakota,530,907,38111
04,38,ND,North Dakota,498,962,33457
04,56,WY,Wyoming,469,870,60973
04,22,LA,Louisiana,426,832,24998
04,09,CT,Connecticut,380,669,26838
04,28,MS,Mississippi,279,534,14430
04,23,ME,Maine,245,433,12221
04,33,NH,New Hampshire,244,449,23808
04,11,DC,District Of Columbia,172,215,11968
04,44,RI,Rhode Island,147,271,9196
04,50,VT,Vermont,136,229,7787
04,54,WV,West Virginia,128,272,7068
04,10,DE,Delaware,113,219,7603
05,96,AR,AR Total Migration-US and Foreign,29625,57866,1705934
05,97,AR,AR Total Migration-US,29349,57313,1692721
05,98,AR,AR Total Migration-Foreign,276,553,13213
05,97,AR,AR Total Migration-Same State,40471,81785,1720238
05,05,AR,AR Non-migrants,951248,2101586,66558740
05,48,TX,Texas,6061,11865,401596
05,29,MO,Missouri,2774,5458,128712
05,40,OK,Oklahoma,2671,5530,117853
05,47,TN,Tennessee,1838,3520,98540
05,12,FL,Florida,1645,3230,127040
05,06,CA,California,1215,2202,69600
05,22,LA,Louisiana,973,1924,44786
05,28,MS,Mississippi,836,1698,39153
05,08,CO,Colorado,828,1503,49767
05,13,GA,Georgia,819,1685,54744
05,17,IL,Illinois,754,1394,43812
05,37,NC,North Carolina,584,1175,41066
05,20,KS,Kansas,570,1063,28710
05,04,AZ,Arizona,543,1062,29749
05,53,WA,Washington,486,916,27001
05,01,AL,Alabama,464,923,27471
05,51,VA,Virginia,463,915,29466
05,39,OH,Ohio,441,889,27307
05,18,IN,Indiana,419,882,22407
05,36,NY,New York,369,635,24343
05,26,MI,Michigan,334,602,14702
05,45,SC,South Carolina,321,629,19497
05,55,WI,Wisconsin,314,629,15727
05,42,PA,Pennsylvania,310,593,18730
05,21,KY,Kentucky,301,629,17415
05,19,IA,Iowa,285,564,11402
05,57,FR,Foreign,276,553,13213
05,27,MN,Minnesota,265,480,17895
05,41,OR,Oregon,230,367,13153
05,32,NV,Nevada,222,404,9881
05,35,NM,New Mexico,196,352,9068
05,49,UT,Utah,186,389,10320
05,31,NE,Nebraska,164,303,9446
05,24,MD,Maryland,160,282,10564
05,25,MA,Massachusetts,158,291,11521
05,34,NJ,New Jersey,141,292,13256
05,15,HI,Hawaii,104,218,5153
05,16,ID,Idaho,98,209,4939
05,38,ND,North Dakota,96,212,4163
05,56,WY,Wyoming,95,188,6150
05,02,AK,Alaska,85,167,3775
05,46,SD,South Dakota,84,185,5881
05,30,MT,Montana,80,179,4023
05,09,CT,Connecticut,72,123,5267
05,11,DC,District Of Columbia,58,84,4558
05,54,WV,West Virginia,57,131,2854
05,23,ME,Maine,54,113,2972
05,33,NH,New Hampshire,46,72,2587
05,10,DE,Delaware,35,68,2051
05,44,RI,Rhode Island,27,47,1430
05,50,VT,Vermont,18,42,1219
06,96,CA,CA Total Migration-US and Foreign,323953,585372,29917098
06,97,CA,CA Total Migration-US,319650,576453,29662258
06,98,CA,CA Total Migration-Foreign,4303,8919,254840
06,97,CA,CA Total Migration-Same State,489505,871900,43577342
06,06,CA,CA Non-migrants,14354085,30555420,1452093407
06,48,TX,Texas,36103,72306,3448399
06,04,AZ,Arizona,28696,53476,2182242
06,32,NV,Nevada,27251,49745,2335636
06,53,WA,Washington,25000,43929,2518516
06,41,OR,Oregon,19087,32042,1500462
06,36,NY,New York,15877,21448,1985362
06,12,FL,Florida,15523,27323,2228764
06,08,CO,Colorado,13788,23635,1480293
06,16,ID,Idaho,8767,18159,885187
06,51,VA,Virginia,8393,16166,723470
06,37,NC,North Carolina,8196,16009,701679
06,17,IL,Illinois,8168,13348,822589
06,13,GA,Georgia,7771,14657,591572
06,49,UT,Utah,7278,14699,616940
06,47,TN,Tennessee,6124,11643,603120
06,25,MA,Massachusetts,5620,8423,653612
06,15,HI,Hawaii,5403,9533,441839
06,42,PA,Pennsylvania,5173,8346,478720
06,39,OH,Ohio,4781,8385,354141
06,26,MI,Michigan,4516,7950,367082
06,34,NJ,New Jersey,4439,7381,509880
06,57,FR,Foreign,4303,8919,254840
06,24,MD,Maryland,3967,7071,326026
06,29,MO,Missouri,3955,7478,263382
06,27,MN,Minnesota,3491,6008,286600
06,35,NM,New Mexico,3440,6117,261269
06,18,IN,Indiana,3178,6065,263907
06,40,OK,Oklahoma,3015,6076,156313
06,45,SC,South Carolina,3010,5776,252701
06,55,WI,Wisconsin,2642,4573,229016
06,30,MT,Montana,2262,4108,205062
06,22,LA,Louisiana,2095,3720,135467
06,20,KS,Kansas,2066,4073,136227
06,09,CT,Connecticut,2035,3260,246466
06,05,AR,Arkansas,1963,3870,116070
06,01,AL,Alabama,1926,3876,156039
06,21,KY,Kentucky,1735,3350,111479
06,11,DC,District Of Columbia,1677,2095,161728
06,19,IA,Iowa,1475,2706,93429
06,02,AK,Alaska,1367,2462,75456
06,31,NE,Nebraska,1334,2624,77211
06,28,MS,Mississippi,1023,1968,67472
06,56,WY,Wyoming,949,1776,185770
06,46,SD,South Dakota,873,1554,79895
06,33,NH,New Hampshire,812,1353,81777
06,23,ME,Maine,774,1304,63945
06,38,ND,North Dakota,701,1393,35082
06,44,RI,Rhode Island,637,1090,50822
06,50,VT,Vermont,463,685,41168
06,10,DE,Delaware,448,727,34191
06,54,WV,West Virginia,383,692,38780
08,96,CO,CO Total Migration-US and Foreign,95375,170814,6805635
08,97,CO,CO Total Migration-US,94343,168555,6742175
08,98,CO,CO Total Migration-Foreign,1032,2259,63460
08,97,CO,CO Total Migration-Same State,130623,221725,8526508
08,08,CO,CO Non-migrants,2042823,4203570,194780202
08,48,TX,Texas,10568,20588,766983
08,06,CA,California,9026,14624,880894
08,12,FL,Florida,6725,11987,562670
08,04,AZ,Arizona,6178,10919,451318
08,53,WA,Washington,3477,5902,252504
08,35,NM,New Mexico,2723,4902,153477
08,37,NC,North Carolina,2559,4800,170342
08,36,NY,New York,2367,3490,168068
08,17,IL,Illinois,2363,3670,151113
08,13,GA,Georgia,2294,4523,148394
08,29,MO,Missouri,2233,4214,131821
08,49,UT,Utah,2221,4252,167898
08,51,VA,Virginia,2174,4170,164016
08,41,OR,Oregon,2155,3377,149085
08,56,WY,Wyoming,2134,3906,151251
08,20,KS,Kansas,2020,3937,111225
08,32,NV,Nevada,1961,3382,147298
08,40,OK,Oklahoma,1956,3895,111491
08,47,TN,Tennessee,1882,3540,123517
08,39,OH,Ohio,1748,3082,103456
08,26,MI,Michigan,1744,2954,106539
08,31,NE,Nebraska,1730,3332,103585
08,27,MN,Minnesota,1725,2951,117339
08,42,PA,Pennsylvania,1502,2546,108768
08,55,WI,Wisconsin,1444,2358,84852
08,30,MT,Montana,1306,2306,101048
08,16,ID,Idaho,1298,2548,97567
08,18,IN,Indiana,1181,2147,67057
08,45,SC,South Carolina,1142,2192,79179
08,19,IA,Iowa,1106,1922,56416
08,25,MA,Massachusetts,1099,1598,93202
08,57,FR,Foreign,1032,2259,63460
08,24,MD,Maryland,933,1617,74598
08,01,AL,Alabama,899,1888,58511
08,15,HI,Hawaii,891,1697,49258
08,05,AR,Arkansas,849,1623,52800
08,34,NJ,New Jersey,829,1332,57412
08,46,SD,South Dakota,808,1434,51945
08,21,KY,Kentucky,721,1409,43653
08,22,LA,Louisiana,719,1380,39504
08,02,AK,Alaska,609,1139,36002
08,38,ND,North Dakota,459,847,27656
08,09,CT,Connecticut,438,684,33523
08,28,MS,Mississippi,426,757,21517
08,23,ME,Maine,390,655,28087
08,33,NH,New Hampshire,320,541,19948
08,11,DC,District Of Columbia,284,364,21280
08,50,VT,Vermont,272,421,16894
08,54,WV,West Virginia,197,324,11154
08,44,RI,Rhode Island,139,221,9287
08,10,DE,Delaware,119,208,6767
09,96,CT,CT Total Migration-US and Foreign,48716,80485,5371385
09,97,CT,CT Total Migration-US,48394,79897,5357726
09,98,CT,CT Total Migration-Foreign,322,588,13659
09,97,CT,CT Total Migration-Same State,30284,48519,1953297
09,09,CT,CT Non-migrants,1400072,2808403,162522377
09,36,NY,New York,8463,12615,991456
09,12,FL,Florida,7688,13468,1335854
09,25,MA,Massachusetts,5462,7884,549391
09,06,CA,California,2627,3927,132929
09,37,NC,North Carolina,2313,4258,214817
09,34,NJ,New Jersey,1915,3238,189169
09,48,TX,Texas,1796,3420,203024
09,45,SC,South Carolina,1565,2886,178002
09,42,PA,Pennsylvania,1550,2720,126464
09,51,VA,Virginia,1433,2548,157750
09,44,RI,Rhode Island,1384,2130,128262
09,13,GA,Georgia,1211,2450,129691
09,33,NH,New Hampshire,937,1521,95444
09,08,CO,Colorado,894,1287,89289
09,24,MD,Maryland,788,1297,65737
09,53,WA,Washington,711,1145,57810
09,23,ME,Maine,711,1161,53054
09,17,IL,Illinois,648,1039,74792
09,04,AZ,Arizona,644,1104,87938
09,47,TN,Tennessee,612,1136,61710
09,39,OH,Ohio,560,997,43648
09,50,VT,Vermont,486,747,43541
09,57,FR,Foreign,322,588,13659
09,26,MI,Michigan,314,568,28924
09,11,DC,District Of Columbia,299,370,24184
09,41,OR,Oregon,264,400,18433
09,27,MN,Minnesota,236,432,21595
09,32,NV,Nevada,234,385,26234
09,18,IN,Indiana,227,424,17717
09,55,WI,Wisconsin,201,386,29804
09,49,UT,Utah,197,361,21736
09,10,DE,Delaware,194,360,20538
09,01,AL,Alabama,189,326,12196
09,29,MO,Missouri,187,357,18896
09,15,HI,Hawaii,184,312,8969
09,21,KY,Kentucky,149,282,11638
09,22,LA,Louisiana,146,226,7461
09,20,KS,Kansas,111,225,11472
09,40,OK,Oklahoma,107,192,6329
09,19,IA,Iowa,103,190,9193
09,35,NM,New Mexico,91,155,6892
09,16,ID,Idaho,76,150,8681
09,05,AR,Arkansas,70,133,5557
09,28,MS,Mississippi,70,113,3130
09,02,AK,Alaska,62,82,3402
09,54,WV,West Virginia,60,112,3606
09,30,MT,Montana,59,92,5853
09,31,NE,Nebraska,57,113,4640
09,56,WY,Wyoming,43,61,6007
09,46,SD,South Dakota,39,65,2421
09,38,ND,North Dakota,27,47,2444
10,96,DE,DE Total Migration-US and Foreign,15296,26866,1032427
10,97,DE,DE Total Migration-US,15133,26556,1025614
10,98,DE,DE Total Migration-Foreign,163,310,6813
10,97,DE,DE Total Migration-Same State,4158,7564,224018
10,10,DE,DE Non-migrants,364772,738426,28865130
10,42,PA,Pennsylvania,3586,6221,252627
10,24,MD,Maryland,2764,4824,155608
10,12,FL,Florida,1380,2398,128016
10,34,NJ,New Jersey,1124,1953,72863
10,51,VA,Virginia,716,1259,50313
10,36,NY,New York,703,1068,38320
10,48,TX,Texas,562,1107,38457
10,37,NC,North Carolina,554,1030,34061
10,06,CA,California,495,766,41140
10,13,GA,Georgia,389,761,22207
10,45,SC,South Carolina,274,536,20858
10,39,OH,Ohio,201,373,12904
10,04,AZ,Arizona,177,331,10238
10,25,MA,Massachusetts,172,270,17852
10,08,CO,Colorado,166,260,9691
10,57,FR,Foreign,163,310,6813
10,17,IL,Illinois,140,271,10531
10,53,WA,Washington,139,237,9420
10,47,TN,Tennessee,137,246,8728
10,26,MI,Michigan,104,188,7164
10,11,DC,District Of Columbia,94,125,7192
10,09,CT,Connecticut,91,168,7635
10,18,IN,Indiana,79,135,3452
10,01,AL,Alabama,74,150,3992
10,32,NV,Nevada,70,119,4235
10,54,WV,West Virginia,65,126,2833
10,29,MO,Missouri,62,92,2835
10,22,LA,Louisiana,58,103,4912
10,15,HI,Hawaii,54,95,3299
10,21,KY,Kentucky,54,122,2782
10,33,NH,New Hampshire,52,77,3908
10,23,ME,Maine,50,89,3424
10,27,MN,Minnesota,50,92,2808
10,55,WI,Wisconsin,49,113,3825
10,41,OR,Oregon,46,72,2762
10,40,OK,Oklahoma,43,84,2914
10,35,NM,New Mexico,40,78,1983
10,19,IA,Iowa,38,73,2159
10,49,UT,Utah,37,64,3756
10,20,KS,Kansas,37,64,1580
10,44,RI,Rhode Island,29,43,1659
10,28,MS,Mississippi,27,58,1970
10,05,AR,Arkansas,27,56,1828
10,02,AK,Alaska,26,66,1382
10,31,NE,Nebraska,19,40,607
10,50,VT,Vermont,18,24,950
10,16,ID,Idaho,18,44,1635
10,38,ND,North Dakota,17,36,592
10,46,SD,South Dakota,14,30,996
10,30,MT,Montana,12,19,710
10,56,WY,Wyoming,-1,-1,-1
11,96,DC,DC Total Migration-US and Foreign,30974,45411,2977608
11,97,DC,DC Total Migration-US,30655,44777,2937546
11,98,DC,DC Total Migration-Foreign,319,634,40062
11,11,DC,DC Non-migrants,267196,442822,31623749
11,24,MD,Maryland,10028,17232,756657
11,51,VA,Virginia,5614,7869,624196
11,36,NY,New York,2331,2743,236611
11,06,CA,California,2235,2785,237932
11,12,FL,Florida,1004,1446,143559
11,48,TX,Texas,853,1201,97113
11,42,PA,Pennsylvania,840,1084,76660
11,25,MA,Massachusetts,840,1021,79384
11,37,NC,North Carolina,787,1109,66293
11,17,IL,Illinois,665,793,62938
11,13,GA,Georgia,513,730,42860
11,08,CO,Colorado,482,653,72289
11,53,WA,Washington,450,623,50926
11,34,NJ,New Jersey,450,599,36120
11,57,FR,Foreign,319,634,40062
11,39,OH,Ohio,281,385,21233
11,26,MI,Michigan,267,348,22418
11,45,SC,South Carolina,227,322,29200
11,47,TN,Tennessee,214,292,19924
11,09,CT,Connecticut,204,254,20024
11,04,AZ,Arizona,182,237,18806
11,41,OR,Oregon,172,221,14401
11,27,MN,Minnesota,158,215,17085
11,55,WI,Wisconsin,128,180,10869
11,29,MO,Missouri,126,161,10839
11,22,LA,Louisiana,124,162,11092
11,18,IN,Indiana,118,152,10915
11,10,DE,Delaware,113,156,12761
11,33,NH,New Hampshire,92,125,9236
11,23,ME,Maine,82,123,14829
11,21,KY,Kentucky,81,100,5384
11,35,NM,New Mexico,80,130,13033
11,01,AL,Alabama,77,120,9234
11,32,NV,Nevada,74,109,7196
11,54,WV,West Virginia,71,96,6472
11,50,VT,Vermont,67,96,7966
11,15,HI,Hawaii,67,110,7132
11,44,RI,Rhode Island,64,88,6440
11,40,OK,Oklahoma,63,94,5772
11,28,MS,Mississippi,62,80,4564
11,49,UT,Utah,57,89,6144
11,19,IA,Iowa,56,77,4513
11,05,AR,Arkansas,51,63,3473
11,20,KS,Kansas,49,85,3752
11,31,NE,Nebraska,42,54,2782
11,30,MT,Montana,31,39,3406
11,02,AK,Alaska,31,48,2736
11,16,ID,Idaho,27,38,7839
11,46,SD,South Dakota,14,23,1275
11,38,ND,North Dakota,11,17,1262
11,56,WY,Wyoming,-1,-1,-1
12,96,FL,FL Total Migration-US and Foreign,247776,436820,16388004
12,97,FL,FL Total Migration-US,243510,428064,16159462
12,98,FL,FL Total Migration-Foreign,4266,8756,228542
12,97,FL,FL Total Migration-Same State,330503,592482,19418696
12,12,FL,FL Non-migrants,7854101,15474768,635469442
12,13,GA,Georgia,23195,44337,1261377
12,48,TX,Texas,19271,36136,1317197
12,36,NY,New York,17891,27713,1296953
12,37,NC,North Carolina,15838,29055,964993
12,06,CA,California,13790,22512,1033695
12,51,VA,Virginia,10220,18988,680196
12,47,TN,Tennessee,9740,18071,692260
12,42,PA,Pennsylvania,8846,14870,541693
12,39,OH,Ohio,8517,14910,573354
12,34,NJ,New Jersey,7755,12754,609585
12,08,CO,Colorado,7515,12297,487393
12,17,IL,Illinois,7186,11914,549187
12,45,SC,South Carolina,6980,12846,418470
12,01,AL,Alabama,6975,13712,371894
12,26,MI,Michigan,6936,11702,472941
12,25,MA,Massachusetts,6572,10413,568260
12,24,MD,Maryland,5184,8898,361568
12,18,IN,Indiana,5160,9115,291301
12,53,WA,Washington,4711,8071,300419
12,57,FR,Foreign,4266,8756,228542
12,04,AZ,Arizona,4144,7192,262311
12,09,CT,Connecticut,3796,6396,352732
12,21,KY,Kentucky,3687,6730,190843
12,29,MO,Missouri,3154,5710,208593
12,32,NV,Nevada,2959,4882,177362
12,55,WI,Wisconsin,2875,4942,212430
12,22,LA,Louisiana,2504,4587,208756
12,27,MN,Minnesota,2397,4052,195992
12,41,OR,Oregon,1900,3035,111321
12,28,MS,Mississippi,1792,3449,106460
12,23,ME,Maine,1724,2882,103243
12,33,NH,New Hampshire,1680,2792,122104
12,40,OK,Oklahoma,1650,3153,83851
12,05,AR,Arkansas,1373,2653,76822
12,49,UT,Utah,1356,2652,92688
12,20,KS,Kansas,1341,2510,71407
12,19,IA,Iowa,1303,2249,85931
12,15,HI,Hawaii,1270,2262,66431
12,35,NM,New Mexico,1266,2169,69730
12,44,RI,Rhode Island,1229,2030,82191
12,54,WV,West Virginia,1100,1905,67628
12,11,DC,District Of Columbia,1075,1361,78829
12,10,DE,Delaware,943,1675,67880
12,31,NE,Nebraska,916,1576,50454
12,02,AK,Alaska,745,1364,39423
12,50,VT,Vermont,681,1126,31235
12,16,ID,Idaho,639,1254,39061
12,30,MT,Montana,513,933,36328
12,38,ND,North Dakota,472,855,24868
12,46,SD,South Dakota,377,693,19710
12,56,WY,Wyoming,367,681,30114
13,96,GA,GA Total Migration-US and Foreign,115146,220399,7783932
13,97,GA,GA Total Migration-US,113479,216816,7696879
13,98,GA,GA Total Migration-Foreign,1667,3583,87053
13,97,GA,GA Total Migration-Same State,217825,429287,11839728
13,13,GA,GA Non-migrants,3392629,7384322,264037841
13,12,FL,Florida,20494,39039,1653185
13,48,TX,Texas,8590,17495,572743
13,37,NC,North Carolina,7818,14945,535955
13,45,SC,South Carolina,7688,14908,521795
13,47,TN,Tennessee,7385,14131,461990
13,01,AL,Alabama,7254,14693,412108
13,06,CA,California,6366,10732,439583
13,51,VA,Virginia,4381,8587,283369
13,36,NY,New York,4351,7199,273838
13,08,CO,Colorado,2704,4883,198550
13,39,OH,Ohio,2564,4961,146651
13,17,IL,Illinois,2515,4675,161706
13,24,MD,Maryland,2304,4338,134866
13,53,WA,Washington,2256,4230,156948
13,42,PA,Pennsylvania,2231,4230,147478
13,26,MI,Michigan,1874,3708,101200
13,04,AZ,Arizona,1692,3248,201621
13,34,NJ,New Jersey,1691,3054,95437
13,57,FR,Foreign,1667,3583,87053
13,22,LA,Louisiana,1558,3029,74373
13,18,IN,Indiana,1353,2716,73829
13,21,KY,Kentucky,1344,2941,74328
13,28,MS,Mississippi,1251,2512,60537
13,29,MO,Missouri,1198,2356,70263
13,25,MA,Massachusetts,1184,1964,89803
13,32,NV,Nevada,904,1636,51498
13,27,MN,Minnesota,784,1522,50880
13,55,WI,Wisconsin,769,1451,52272
13,40,OK,Oklahoma,738,1527,39910
13,20,KS,Kansas,735,1603,47864
13,05,AR,Arkansas,703,1450,41763
13,15,HI,Hawaii,678,1450,36125
13,09,CT,Connecticut,669,1259,43196
13,41,OR,Oregon,649,1097,65966
13,49,UT,Utah,580,1176,57398
13,11,DC,District Of Columbia,556,695,39760
13,19,IA,Iowa,395,789,25116
13,35,NM,New Mexico,380,727,23311
13,02,AK,Alaska,377,793,18169
13,54,WV,West Virginia,310,639,16190
13,31,NE,Nebraska,278,560,14067
13,10,DE,Delaware,276,541,13756
13,33,NH,New Hampshire,236,451,17581
13,23,ME,Maine,231,435,15905
13,44,RI,Rhode Island,210,373,10711
13,30,MT,Montana,209,455,12012
13,16,ID,Idaho,197,480,16716
13,38,ND,North Dakota,170,340,7170
13,46,SD,South Dakota,162,354,9633
13,56,WY,Wyoming,129,258,19726
13,50,VT,Vermont,108,181,8028
15,96,HI,HI Total Migration-US and Foreign,28559,57742,1841858
15,97,HI,HI Total Migration-US,27556,55314,1772772
15,98,HI,HI Total Migration-Foreign,1003,2428,69086
15,97,HI,HI Total Migration-Same State,2984,5014,170992
15,15,HI,HI Non-migrants,556306,1096389,41951663
15,06,CA,California,5265,9451,331099
15,53,WA,Washington,2508,5060,192443
15,48,TX,Texas,2454,5560,151031
15,32,NV,Nevada,1758,3345,96249
15,12,FL,Florida,1331,2610,97131
15,51,VA,Virginia,1241,3036,89227
15,41,OR,Oregon,1114,1930,64665
15,08,CO,Colorado,1032,2007,105193
15,57,FR,Foreign,1003,2428,69086
15,04,AZ,Arizona,985,1842,67910
15,37,NC,North Carolina,782,1728,43308
15,13,GA,Georgia,732,1623,38698
15,36,NY,New York,627,1106,39168
15,24,MD,Maryland,607,1316,43386
15,49,UT,Utah,515,1119,26873
15,17,IL,Illinois,427,788,21466
15,45,SC,South Carolina,378,804,23615
15,42,PA,Pennsylvania,365,694,23317
15,47,TN,Tennessee,359,818,24422
15,39,OH,Ohio,340,668,17555
15,29,MO,Missouri,340,744,18900
15,02,AK,Alaska,275,553,15037
15,25,MA,Massachusetts,274,469,16612
15,26,MI,Michigan,260,467,12827
15,40,OK,Oklahoma,251,588,12023
15,01,AL,Alabama,245,608,16351
15,20,KS,Kansas,241,645,13101
15,34,NJ,New Jersey,240,460,13987
15,16,ID,Idaho,234,497,15902
15,27,MN,Minnesota,215,363,10800
15,35,NM,New Mexico,211,413,13331
15,55,WI,Wisconsin,200,385,11809
15,22,LA,Louisiana,193,450,10203
15,21,KY,Kentucky,191,410,9944
15,18,IN,Indiana,188,391,10475
15,09,CT,Connecticut,134,242,7246
15,19,IA,Iowa,127,275,6310
15,05,AR,Arkansas,125,290,5679
15,31,NE,Nebraska,109,240,6501
15,30,MT,Montana,109,196,6106
