y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
04,26,MI,MICHIGAN,2834,5021,138257
04,41,OR,OREGON,2824,5241,160287
04,49,UT,UTAH,2749,6679,129877
04,57,FR,Foreign,2388,5400,114001
04,39,OH,OHIO,2373,4271,124094
04,27,MN,MINNESOTA,2280,4080,148520
04,55,WI,WISCONSIN,1961,3578,110173
04,42,PA,PENNSYLVANIA,1910,3416,117495
04,13,GA,GEORGIA,1720,3312,81090
04,51,VA,VIRGINIA,1706,3362,109934
04,37,NC,NORTH CAROLINA,1679,3457,79787
04,29,MO,MISSOURI,1605,3142,95180
04,18,IN,INDIANA,1545,2934,122183
04,34,NJ,NEW JERSEY,1249,2282,103911
04,19,IA,IOWA,1220,2243,60122
04,16,ID,IDAHO,1119,2351,46668
04,20,KS,KANSAS,1103,2299,58544
04,25,MA,MASSACHUSETTS,1056,1747,68398
04,47,TN,TENNESSEE,1018,2015,48904
04,40,OK,OKLAHOMA,987,2088,44177
04,24,MD,MARYLAND,980,1882,61483
04,31,NE,NEBRASKA,918,1738,28728
04,02,AK,ALASKA,866,1670,51737
04,30,MT,MONTANA,858,1496,40415
04,15,HI,HAWAII,808,1732,37415
04,56,WY,WYOMING,663,1258,35428
04,09,CT,CONNECTICUT,630,1108,68527
04,45,SC,SOUTH CAROLINA,623,1228,28749
04,21,KY,KENTUCKY,611,1251,29427
04,05,AR,ARKANSAS,576,1114,20415
04,46,SD,SOUTH DAKOTA,564,1047,30246
04,01,AL,ALABAMA,548,1121,24245
04,22,LA,LOUISIANA,538,1074,20137
04,38,ND,NORTH DAKOTA,513,909,30332
04,28,MS,MISSISSIPPI,362,701,13490
04,33,NH,NEW HAMPSHIRE,316,580,16748
04,23,ME,MAINE,264,474,13943
04,54,WV,WEST VIRGINIA,209,365,9199
04,44,RI,RHODE ISLAND,179,326,9506
04,11,DC,DISTRICT OF COLUMBIA,148,219,10044
04,10,DE,DELAWARE,147,286,9016
04,50,VT,VERMONT,144,240,11747
05,96,AR,AR Total Migration US and Foreign,32068,66171,1333001
05,97,AR,AR Total Migration US,31580,65126,1309845
05,98,AR,AR Total Migration Foreign,488,1045,23156
05,05,AR,AR Non-migrants,944195,2141981,50556605
05,48,TX,TEXAS,5654,11724,241405
05,29,MO,MISSOURI,2937,6069,98898
05,40,OK,OKLAHOMA,2713,5777,96328
05,06,CA,CALIFORNIA,1976,4095,77038
05,12,FL,FLORIDA,1847,3313,74652
05,47,TN,TENNESSEE,1744,3546,66451
05,22,LA,LOUISIANA,1355,2851,52356
05,17,IL,ILLINOIS,1210,2502,58673
05,28,MS,MISSISSIPPI,1030,2266,39007
05,13,GA,GEORGIA,969,1977,41002
05,20,KS,KANSAS,665,1356,27090
05,37,NC,NORTH CAROLINA,579,1265,22987
05,08,CO,COLORADO,567,1144,25875
05,04,AZ,ARIZONA,536,1101,22324
05,26,MI,MICHIGAN,521,1032,17090
05,01,AL,ALABAMA,494,1123,22667
05,57,FR,Foreign,488,1045,23156
05,39,OH,OHIO,466,954,25777
05,36,NY,NEW YORK,465,919,24107
05,51,VA,VIRGINIA,459,989,28269
05,18,IN,INDIANA,441,908,18027
05,53,WA,WASHINGTON,397,845,16446
05,55,WI,WISCONSIN,361,709,16098
05,19,IA,IOWA,325,682,12646
05,21,KY,KENTUCKY,325,682,12412
05,42,PA,PENNSYLVANIA,317,614,16360
05,45,SC,SOUTH CAROLINA,292,663,14270
05,27,MN,MINNESOTA,285,589,19805
05,32,NV,NEVADA,278,576,9985
05,31,NE,NEBRASKA,226,478,9941
05,35,NM,NEW MEXICO,210,419,9212
05,34,NJ,NEW JERSEY,202,392,15821
05,24,MD,MARYLAND,199,438,11328
05,41,OR,OREGON,182,364,5998
05,02,AK,ALASKA,146,335,7123
05,49,UT,UTAH,145,350,6145
05,25,MA,MASSACHUSETTS,130,225,6874
05,15,HI,HAWAII,130,289,3309
05,16,ID,IDAHO,112,241,3907
05,56,WY,WYOMING,93,190,3307
05,46,SD,SOUTH DAKOTA,88,155,3202
05,54,WV,WEST VIRGINIA,79,171,2997
05,30,MT,MONTANA,79,151,2046
05,09,CT,CONNECTICUT,74,147,5080
05,38,ND,NORTH DAKOTA,64,119,3013
05,11,DC,DISTRICT OF COLUMBIA,58,86,4383
05,23,ME,MAINE,41,79,2367
05,33,NH,NEW HAMPSHIRE,39,79,2971
05,10,DE,DELAWARE,37,86,1388
05,44,RI,RHODE ISLAND,23,37,773
05,50,VT,VERMONT,15,24,612
06,96,CA,CA Total Migration US and Foreign,264729,476184,15558917
06,97,CA,CA Total Migration US,253909,455202,14825586
06,98,CA,CA Total Migration Foreign,10820,20982,733330
06,06,CA,CA Non-migrants,13084530,30080010,949129595
06,48,TX,TEXAS,21828,42597,1303248
06,04,AZ,ARIZONA,18138,34588,886444
06,12,FL,FLORIDA,16879,27248,1003032
06,36,NY,NEW YORK,16661,24614,1442751
06,53,WA,WASHINGTON,16446,30892,1014924
06,32,NV,NEVADA,15728,30087,647779
06,57,FR,Foreign,10820,20982,733330
06,17,IL,ILLINOIS,10596,18282,763314
06,41,OR,OREGON,9747,17289,461174
06,08,CO,COLORADO,8999,16571,488695
06,51,VA,VIRGINIA,7846,14887,507954
06,13,GA,GEORGIA,7785,14276,390351
06,25,MA,MASSACHUSETTS,6602,10035,582924
06,42,PA,PENNSYLVANIA,6056,9766,376539
06,37,NC,NORTH CAROLINA,6037,11868,308254
06,26,MI,MICHIGAN,5822,9389,264838
06,34,NJ,NEW JERSEY,5777,10275,491073
06,39,OH,OHIO,5146,8651,291064
06,15,HI,HAWAII,5067,9465,224059
06,49,UT,UTAH,4882,10757,224230
06,24,MD,MARYLAND,4369,7601,305426
06,29,MO,MISSOURI,3703,6651,189579
06,27,MN,MINNESOTA,3504,6099,207537
06,47,TN,TENNESSEE,3441,6243,171870
06,35,NM,NEW MEXICO,3149,5736,149452
06,18,IN,INDIANA,2983,5330,146276
06,55,WI,WISCONSIN,2833,4900,181462
06,16,ID,IDAHO,2715,5600,229239
06,40,OK,OKLAHOMA,2573,4945,85122
06,09,CT,CONNECTICUT,2554,4242,254122
06,22,LA,LOUISIANA,2267,3974,89566
06,20,KS,KANSAS,2214,4316,84170
06,45,SC,SOUTH CAROLINA,2048,3901,92668
06,01,AL,ALABAMA,1902,3593,80336
06,11,DC,DISTRICT OF COLUMBIA,1749,2235,171675
06,05,AR,ARKANSAS,1710,3271,62789
06,02,AK,ALASKA,1635,3084,73670
06,19,IA,IOWA,1572,2849,72796
06,21,KY,KENTUCKY,1564,2962,66824
06,28,MS,MISSISSIPPI,1279,2449,53290
06,31,NE,NEBRASKA,1277,2327,57918
06,30,MT,MONTANA,1204,2074,51659
06,33,NH,NEW HAMPSHIRE,908,1444,60903
06,44,RI,RHODE ISLAND,797,1351,44668
06,56,WY,WYOMING,734,1305,31945
06,23,ME,MAINE,691,1057,31187
06,46,SD,SOUTH DAKOTA,636,1096,23400
06,50,VT,VERMONT,496,709,21499
06,38,ND,NORTH DAKOTA,467,830,19670
06,10,DE,DELAWARE,461,761,25766
06,54,WV,WEST VIRGINIA,432,730,16452
08,96,CO,CO Total Migration US and Foreign,91094,170243,5212496
08,97,CO,CO Total Migration US,88916,165210,5092258
08,98,CO,CO Total Migration Foreign,2178,5033,120238
08,08,CO,CO Non-migrants,1795419,3943762,130572239
08,06,CA,CALIFORNIA,10183,18620,624790
08,48,TX,TEXAS,8585,17875,563033
08,12,FL,FLORIDA,5502,9472,271324
08,04,AZ,ARIZONA,4572,8884,293938
08,17,IL,ILLINOIS,3305,5550,200732
08,35,NM,NEW MEXICO,2899,5670,137754
08,36,NY,NEW YORK,2783,4489,197894
08,53,WA,WASHINGTON,2561,4772,128410
08,20,KS,KANSAS,2294,4522,95240
08,13,GA,GEORGIA,2253,4370,114720
08,57,FR,Foreign,2178,5033,120238
08,51,VA,VIRGINIA,2156,4150,168290
08,29,MO,MISSOURI,2135,4111,106643
08,56,WY,WYOMING,2059,3688,107851
08,26,MI,MICHIGAN,1972,3287,92402
08,37,NC,NORTH CAROLINA,1967,3914,111684
08,39,OH,OHIO,1961,3334,111495
08,42,PA,PENNSYLVANIA,1848,3076,110957
08,49,UT,UTAH,1846,4296,90031
08,31,NE,NEBRASKA,1831,3365,80264
08,32,NV,NEVADA,1725,3327,77962
08,27,MN,MINNESOTA,1654,2751,97406
08,41,OR,OREGON,1603,2859,106081
08,40,OK,OKLAHOMA,1576,3216,85153
08,55,WI,WISCONSIN,1452,2410,65720
08,19,IA,IOWA,1318,2252,61557
08,47,TN,TENNESSEE,1252,2328,69148
08,18,IN,INDIANA,1247,2319,61960
08,25,MA,MASSACHUSETTS,1212,1881,97622
08,24,MD,MARYLAND,1173,2162,83355
08,34,NJ,NEW JERSEY,1077,1831,109789
08,30,MT,MONTANA,940,1567,42036
08,15,HI,HAWAII,857,1770,43519
08,22,LA,LOUISIANA,831,1674,40396
08,16,ID,IDAHO,809,1631,37105
08,45,SC,SOUTH CAROLINA,772,1479,33165
08,02,AK,ALASKA,746,1442,40445
08,01,AL,ALABAMA,725,1489,37232
08,46,SD,SOUTH DAKOTA,683,1150,25416
08,21,KY,KENTUCKY,681,1525,44212
08,05,AR,ARKANSAS,656,1328,34172
08,09,CT,CONNECTICUT,601,990,60016
08,38,ND,NORTH DAKOTA,544,949,33845
08,28,MS,MISSISSIPPI,408,816,16714
08,33,NH,NEW HAMPSHIRE,320,508,15208
08,11,DC,DISTRICT OF COLUMBIA,303,406,22517
08,23,ME,MAINE,287,440,10496
08,50,VT,VERMONT,274,394,10586
08,54,WV,WEST VIRGINIA,208,391,9091
08,44,RI,RHODE ISLAND,151,278,7438
08,10,DE,DELAWARE,119,202,5445
09,96,CT,CT Total Migration US and Foreign,39062,67699,3165218
09,97,CT,CT Total Migration US,37958,65523,3025916
09,98,CT,CT Total Migration Foreign,1104,2176,139302
09,09,CT,CT Non-migrants,1367856,2870405,133130211
09,36,NY,NEW YORK,10633,18678,1186493
09,12,FL,FLORIDA,4153,6877,250325
09,25,MA,MASSACHUSETTS,3958,6341,238032
09,34,NJ,NEW JERSEY,2072,3650,181547
09,06,CA,CALIFORNIA,1885,3187,153717
09,42,PA,PENNSYLVANIA,1397,2292,88745
09,57,FR,Foreign,1104,2176,139302
09,48,TX,TEXAS,1094,2046,103729
09,44,RI,RHODE ISLAND,1067,1720,50597
09,51,VA,VIRGINIA,1065,1979,65476
09,37,NC,NORTH CAROLINA,994,1860,46669
09,13,GA,GEORGIA,892,1655,44656
09,17,IL,ILLINOIS,672,1227,64550
09,24,MD,MARYLAND,588,1053,41841
09,45,SC,SOUTH CAROLINA,516,935,26363
09,33,NH,NEW HAMPSHIRE,501,812,67928
09,39,OH,OHIO,499,899,69263
09,23,ME,MAINE,447,751,20332
09,04,AZ,ARIZONA,417,693,28351
09,08,CO,COLORADO,390,661,31635
09,26,MI,MICHIGAN,374,683,23302
09,53,WA,WASHINGTON,368,735,21009
09,50,VT,VERMONT,350,541,22553
09,47,TN,TENNESSEE,311,593,22384
09,18,IN,INDIANA,232,411,12563
09,29,MO,MISSOURI,226,380,17505
09,27,MN,MINNESOTA,219,375,14472
09,55,WI,WISCONSIN,203,363,13452
09,11,DC,DISTRICT OF COLUMBIA,198,257,14015
09,32,NV,NEVADA,178,296,3540
09,15,HI,HAWAII,169,312,7976
09,22,LA,LOUISIANA,151,269,8601
09,41,OR,OREGON,151,257,6118
09,01,AL,ALABAMA,148,280,6520
09,20,KS,KANSAS,139,265,6556
09,10,DE,DELAWARE,128,211,9700
09,49,UT,UTAH,122,240,6721
09,21,KY,KENTUCKY,121,200,5845
09,40,OK,OKLAHOMA,112,199,6629
09,19,IA,IOWA,110,193,6196
09,35,NM,NEW MEXICO,103,181,5423
09,02,AK,ALASKA,80,122,2864
09,05,AR,ARKANSAS,75,142,4940
09,28,MS,MISSISSIPPI,73,139,3343
09,56,WY,WYOMING,71,86,1840
09,31,NE,NEBRASKA,62,113,3104
09,30,MT,MONTANA,59,73,1597
09,46,SD,SOUTH DAKOTA,55,76,1614
09,54,WV,WEST VIRGINIA,52,82,2276
09,16,ID,IDAHO,45,85,1593
09,38,ND,NORTH DAKOTA,33,48,1414
10,96,DE,DE Total Migration US and Foreign,16542,29827,857459
10,97,DE,DE Total Migration US,16272,29360,845476
10,98,DE,DE Total Migration Foreign,270,467,11983
10,10,DE,DE Non-migrants,335499,711607,21758217
10,42,PA,PENNSYLVANIA,4024,7213,175259
10,24,MD,MARYLAND,3030,5629,170133
10,34,NJ,NEW JERSEY,1931,3439,126773
10,36,NY,NEW YORK,1175,1956,64670
10,12,FL,FLORIDA,981,1660,37449
10,51,VA,VIRGINIA,758,1387,51654
10,13,GA,GEORGIA,439,807,16111
10,06,CA,CALIFORNIA,406,712,28451
10,37,NC,NORTH CAROLINA,403,758,14918
10,48,TX,TEXAS,375,706,18823
10,57,FR,Foreign,270,467,11983
10,39,OH,OHIO,206,364,10745
10,17,IL,ILLINOIS,181,334,11758
10,45,SC,SOUTH CAROLINA,176,346,7226
10,25,MA,MASSACHUSETTS,158,254,8728
10,09,CT,CONNECTICUT,148,240,8294
10,26,MI,MICHIGAN,145,245,6142
10,47,TN,TENNESSEE,123,240,12616
10,11,DC,DISTRICT OF COLUMBIA,110,157,9638
10,04,AZ,ARIZONA,110,203,5727
10,08,CO,COLORADO,96,167,4476
10,53,WA,WASHINGTON,93,168,4495
10,29,MO,MISSOURI,74,146,3227
10,18,IN,INDIANA,74,133,3331
10,54,WV,WEST VIRGINIA,73,137,2460
10,55,WI,WISCONSIN,71,228,2765
10,27,MN,MINNESOTA,63,107,3750
10,40,OK,OKLAHOMA,60,110,2424
10,01,AL,ALABAMA,60,118,2567
10,22,LA,LOUISIANA,58,101,2248
10,32,NV,NEVADA,52,91,1996
10,28,MS,MISSISSIPPI,50,89,1709
10,21,KY,KENTUCKY,47,89,1795
10,20,KS,KANSAS,44,99,1703
10,05,AR,ARKANSAS,43,87,1570
10,49,UT,UTAH,40,110,1347
10,33,NH,NEW HAMPSHIRE,40,66,2138
10,15,HI,HAWAII,39,81,1579
10,23,ME,MAINE,37,62,2064
10,44,RI,RHODE ISLAND,36,61,1696
10,35,NM,NEW MEXICO,31,58,1379
10,50,VT,VERMONT,29,48,1217
10,19,IA,IOWA,29,48,1458
10,31,NE,NEBRASKA,27,72,1326
10,41,OR,OREGON,26,42,1500
10,02,AK,ALASKA,25,51,1510
10,46,SD,SOUTH DAKOTA,22,29,547
10,38,ND,NORTH DAKOTA,17,34,561
10,30,MT,MONTANA,15,31,513
10,16,ID,IDAHO,13,29,744
10,56,WY,WYOMING,9,18,266
11,96,DC,DC Total Migration US and Foreign,28962,40693,1717077
11,97,DC,DC Total Migration US,28396,39705,1660284
11,98,DC,DC Total Migration Foreign,566,988,56793
11,11,DC,DC Non-migrants,237523,399121,21449487
11,24,MD,MARYLAND,8842,14648,463724
11,51,VA,VIRGINIA,5659,7424,430125
11,36,NY,NEW YORK,1803,2260,138797
11,06,CA,CALIFORNIA,1483,1837,89725
11,12,FL,FLORIDA,1136,1448,34719
11,42,PA,PENNSYLVANIA,910,1069,47163
11,25,MA,MASSACHUSETTS,779,922,50652
11,48,TX,TEXAS,716,942,48095
11,37,NC,NORTH CAROLINA,712,1003,30814
11,13,GA,GEORGIA,600,816,28244
11,17,IL,ILLINOIS,599,730,36201
11,57,FR,Foreign,566,988,56793
11,34,NJ,NEW JERSEY,526,653,29257
11,39,OH,OHIO,395,494,18159
11,26,MI,MICHIGAN,378,450,12147
11,09,CT,CONNECTICUT,305,352,16788
11,53,WA,WASHINGTON,297,382,16862
11,08,CO,COLORADO,251,346,14005
11,45,SC,SOUTH CAROLINA,237,322,11663
11,27,MN,MINNESOTA,205,242,9686
11,47,TN,TENNESSEE,186,236,8598
11,04,AZ,ARIZONA,179,241,8251
11,29,MO,MISSOURI,174,219,10352
11,55,WI,WISCONSIN,168,196,7342
11,18,IN,INDIANA,164,210,7253
11,22,LA,LOUISIANA,138,191,5924
11,41,OR,OREGON,128,145,6283
11,10,DE,DELAWARE,101,129,12870
11,32,NV,NEVADA,97,141,4493
11,21,KY,KENTUCKY,94,133,5164
11,01,AL,ALABAMA,89,131,4499
11,33,NH,NEW HAMPSHIRE,87,105,6070
11,20,KS,KANSAS,78,105,2600
11,54,WV,WEST VIRGINIA,74,104,4008
11,44,RI,RHODE ISLAND,74,101,3592
11,40,OK,OKLAHOMA,71,102,3615
11,19,IA,IOWA,68,88,3385
11,50,VT,VERMONT,65,75,2872
11,23,ME,MAINE,63,74,3016
11,35,NM,NEW MEXICO,60,79,3100
11,02,AK,ALASKA,52,72,2835
11,15,HI,HAWAII,52,84,3596
11,49,UT,UTAH,51,77,2843
11,28,MS,MISSISSIPPI,48,72,2307
11,31,NE,NEBRASKA,47,67,2303
11,05,AR,ARKANSAS,44,61,2207
11,16,ID,IDAHO,36,45,1376
11,56,WY,WYOMING,25,26,846
11,30,MT,MONTANA,22,24,964
11,46,SD,SOUTH DAKOTA,20,23,593
11,38,ND,NORTH DAKOTA,8,9,298
12,96,FL,FL Total Migration US and Foreign,318324,560040,20779839
12,97,FL,FL Total Migration US,308884,541089,20292740
12,98,FL,FL Total Migration Foreign,9440,18951,487099
12,12,FL,FL Non-migrants,6986744,14152056,406073818
12,36,NY,NEW YORK,33519,56541,2143574
12,13,GA,GEORGIA,26495,47184,1187484
12,48,TX,TEXAS,19369,32398,954578
12,34,NJ,NEW JERSEY,14835,26252,1172987
12,06,CA,CALIFORNIA,14514,24087,906197
12,42,PA,PENNSYLVANIA,14124,24253,955677
12,37,NC,NORTH CAROLINA,13906,26462,649088
12,39,OH,OHIO,13203,23025,896031
12,51,VA,VIRGINIA,12086,22541,1004381
12,17,IL,ILLINOIS,11859,20667,1107490
12,26,MI,MICHIGAN,10680,18558,585636
12,25,MA,MASSACHUSETTS,9781,16347,839146
12,57,FR,Foreign,9440,18951,487099
12,47,TN,TENNESSEE,8565,15562,434415
12,01,AL,ALABAMA,7550,14398,296043
12,24,MD,MARYLAND,7285,12665,600253
12,18,IN,INDIANA,6668,12009,369494
12,45,SC,SOUTH CAROLINA,6595,11975,290024
12,09,CT,CONNECTICUT,6475,11437,1612598
12,08,CO,COLORADO,4678,8487,278661
12,29,MO,MISSOURI,4589,8182,316355
12,21,KY,KENTUCKY,4536,8094,221408
12,55,WI,WISCONSIN,4088,7129,345508
12,53,WA,WASHINGTON,4087,7367,211914
12,04,AZ,ARIZONA,4041,6958,196121
12,22,LA,LOUISIANA,3529,6350,157398
12,27,MN,MINNESOTA,3379,6116,377848
12,32,NV,NEVADA,3368,5336,81629
12,28,MS,MISSISSIPPI,2788,5082,124329
12,33,NH,NEW HAMPSHIRE,2556,4161,172343
12,23,ME,MAINE,2288,3803,136394
12,54,WV,WEST VIRGINIA,2175,3510,126470
12,44,RI,RHODE ISLAND,2144,3722,239737
12,40,OK,OKLAHOMA,2094,3861,98863
12,05,AR,ARKANSAS,2009,3583,102245
12,20,KS,KANSAS,1954,3638,105955
12,35,NM,NEW MEXICO,1659,3064,76012
12,19,IA,IOWA,1630,2934,117719
12,41,OR,OREGON,1482,2495,76620
12,10,DE,DELAWARE,1357,2321,95828
12,15,HI,HAWAII,1346,2640,59007
12,49,UT,UTAH,1302,2928,64363
12,02,AK,ALASKA,1270,2165,54539
12,46,SD,SOUTH DAKOTA,1270,1740,108264
12,56,WY,WYOMING,1107,1449,56527
12,31,NE,NEBRASKA,1084,1887,48069
12,50,VT,VERMONT,993,1671,58153
12,11,DC,DISTRICT OF COLUMBIA,969,1301,102811
12,16,ID,IDAHO,651,1180,35107
12,30,MT,MONTANA,514,847,16160
12,38,ND,NORTH DAKOTA,438,727,25287
13,96,GA,GA Total Migration US and Foreign,147834,279698,6389267
13,97,GA,GA Total Migration US,144440,272177,6218009
13,98,GA,GA Total Migration Foreign,3394,7521,171257
13,13,GA,GA Non-migrants,3297861,7445935,187425957
13,12,FL,FLORIDA,29485,50078,1159003
13,01,AL,ALABAMA,9920,19470,329213
13,48,TX,TEXAS,8457,17018,387247
13,37,NC,NORTH CAROLINA,8050,15917,344375
13,45,SC,SOUTH CAROLINA,7849,15311,329189
13,36,NY,NEW YORK,7598,14333,321641
13,47,TN,TENNESSEE,7291,14150,291385
13,06,CA,CALIFORNIA,7194,13146,343534
13,51,VA,VIRGINIA,5052,10016,257944
13,17,IL,ILLINOIS,4182,7920,216408
13,39,OH,OHIO,4033,7533,189220
13,26,MI,MICHIGAN,3529,6402,130167
13,57,FR,Foreign,3394,7521,171257
13,42,PA,PENNSYLVANIA,3305,6161,161661
13,34,NJ,NEW JERSEY,3213,6097,170435
13,24,MD,MARYLAND,2749,5215,138635
13,22,LA,LOUISIANA,2526,4984,83544
13,28,MS,MISSISSIPPI,2245,4411,74205
13,21,KY,KENTUCKY,2014,4355,81675
13,18,IN,INDIANA,1961,3947,81486
13,53,WA,WASHINGTON,1793,3707,94112
13,08,CO,COLORADO,1747,3519,83695
13,29,MO,MISSOURI,1721,3381,79975
13,04,AZ,ARIZONA,1637,3107,79332
13,25,MA,MASSACHUSETTS,1523,2686,86253
13,09,CT,CONNECTICUT,1246,2292,76063
13,55,WI,WISCONSIN,1148,2189,54303
13,20,KS,KANSAS,1038,2380,48011
13,27,MN,MINNESOTA,1030,1908,58639
13,40,OK,OKLAHOMA,1025,2072,45119
13,05,AR,ARKANSAS,977,1988,46682
13,32,NV,NEVADA,842,1530,41212
13,15,HI,HAWAII,750,1782,28052
13,19,IA,IOWA,587,1106,24807
13,41,OR,OREGON,551,1023,22252
13,54,WV,WEST VIRGINIA,548,987,23380
13,35,NM,NEW MEXICO,547,993,22584
13,49,UT,UTAH,539,1233,24645
13,02,AK,ALASKA,504,1050,19723
13,11,DC,DISTRICT OF COLUMBIA,500,669,26985
13,10,DE,DELAWARE,484,885,18878
13,31,NE,NEBRASKA,412,794,17530
13,23,ME,MAINE,389,686,16563
13,33,NH,NEW HAMPSHIRE,377,624,17021
