y1_statefips,y2_statefips,y2_state,y2_state_name,n1,n2,AGI
01,56,WY,Wyoming,105,190,4078
01,16,ID,Idaho,89,212,4270
01,38,ND,North Dakota,79,147,3112
01,33,NH,New Hampshire,78,127,2945
01,46,SD,South Dakota,77,155,-55629
01,23,ME,Maine,75,154,3392
01,10,DE,Delaware,61,123,3174
01,44,RI,Rhode Island,49,97,1912
01,50,VT,Vermont,33,55,1309
02,96,AK,AK Total Migration US and Foreign,20763,42818,1201231
02,97,AK,AK Total Migration US,20215,41611,1169990
02,98,AK,AK Total Migration Foreign,548,1207,31241
02,02,AK,AK Non-migrants,257450,544630,19685230
02,53,WA,Washington,2234,4329,133319
02,48,TX,Texas,1829,4052,155071
02,06,CA,California,1724,3209,102962
02,12,FL,Florida,1361,2584,68997
02,41,OR,Oregon,1115,2142,65774
02,04,AZ,Arizona,927,1760,58642
02,08,CO,Colorado,779,1613,46764
02,13,GA,Georgia,570,1245,24168
02,32,NV,Nevada,558,1114,37814
02,57,FR,Foreign,548,1207,31241
02,16,ID,Idaho,548,1271,38432
02,37,NC,North Carolina,540,1261,24106
02,51,VA,Virginia,471,1120,25888
02,15,HI,Hawaii,470,1026,24976
02,30,MT,Montana,401,754,22883
02,36,NY,New York,383,729,15022
02,27,MN,Minnesota,368,701,19397
02,26,MI,Michigan,363,713,21257
02,47,TN,Tennessee,346,838,20088
02,49,UT,Utah,343,791,16063
02,29,MO,Missouri,320,711,15218
02,39,OH,Ohio,279,556,13618
02,40,OK,Oklahoma,277,652,15726
02,17,IL,Illinois,259,536,13402
02,55,WI,Wisconsin,255,500,12184
02,35,NM,New Mexico,255,501,13604
02,01,AL,Alabama,247,599,12641
02,42,PA,Pennsylvania,246,487,11166
02,45,SC,South Carolina,243,577,11667
02,20,KS,Kansas,198,479,8279
02,22,LA,Louisiana,195,443,10643
02,24,MD,Maryland,191,379,9700
02,56,WY,Wyoming,170,330,9979
02,38,ND,North Dakota,169,316,10171
02,21,KY,Kentucky,167,414,7591
02,25,MA,Massachusetts,156,272,8192
02,05,AR,Arkansas,153,317,6907
02,18,IN,Indiana,141,282,6571
02,34,NJ,New Jersey,124,272,5510
02,46,SD,South Dakota,117,268,6924
02,28,MS,Mississippi,116,236,5925
02,19,IA,Iowa,104,233,5488
02,31,NE,Nebraska,101,217,5280
02,23,ME,Maine,81,162,4551
02,09,CT,Connecticut,69,127,3800
02,33,NH,New Hampshire,68,141,3571
02,54,WV,West Virginia,52,105,3240
02,50,VT,Vermont,48,92,2622
02,11,DC,District Of Columbia,31,45,1951
02,10,DE,Delaware,29,69,1248
02,44,RI,Rhode Island,24,41,1002
04,96,AZ,AZ Total Migration US and Foreign,94533,185497,4888555
04,97,AZ,AZ Total Migration US,91904,179924,4745087
04,98,AZ,AZ Total Migration Foreign,2629,5573,143468
04,04,AZ,AZ Non-migrants,2137465,4848674,132371320
04,06,CA,California,17967,34959,876275
04,48,TX,Texas,8427,17835,439859
04,08,CO,Colorado,5049,9682,274469
04,53,WA,Washington,4736,9007,250244
04,12,FL,Florida,4317,7652,213786
04,32,NV,Nevada,3475,7005,163333
04,35,NM,New Mexico,3321,7622,124365
04,17,IL,Illinois,2963,5151,150548
04,41,OR,Oregon,2936,5481,149927
04,57,FR,Foreign,2629,5573,143468
04,49,UT,Utah,2388,5785,115838
04,26,MI,Michigan,2239,4120,104045
04,36,NY,New York,2208,3683,116659
04,39,OH,Ohio,1918,3658,102269
04,37,NC,North Carolina,1781,3728,99101
04,13,GA,Georgia,1706,3516,83437
04,27,MN,Minnesota,1702,2987,113532
04,51,VA,Virginia,1622,3379,100706
04,42,PA,Pennsylvania,1531,2730,81776
04,29,MO,Missouri,1426,2755,69671
04,55,WI,Wisconsin,1413,2504,76207
04,16,ID,Idaho,1228,2776,57326
04,18,IN,Indiana,1193,2320,56657
04,47,TN,Tennessee,1156,2325,61765
04,40,OK,Oklahoma,1101,2354,45841
04,19,IA,Iowa,982,1871,53406
04,20,KS,Kansas,909,1816,43190
04,25,MA,Massachusetts,865,1436,51782
04,15,HI,Hawaii,839,1622,47193
04,24,MD,Maryland,809,1539,47552
04,30,MT,Montana,789,1457,40383
04,34,NJ,New Jersey,779,1401,42927
04,45,SC,South Carolina,720,1469,41977
04,31,NE,Nebraska,683,1289,31408
04,02,AK,Alaska,609,1198,28557
04,21,KY,Kentucky,602,1197,28983
04,38,ND,North Dakota,598,1176,34798
04,01,AL,Alabama,591,1203,30537
04,05,AR,Arkansas,562,1160,31168
04,56,WY,Wyoming,550,1018,89837
04,46,SD,South Dakota,544,1029,28343
04,22,LA,Louisiana,528,1037,25378
04,09,CT,Connecticut,421,765,35602
04,33,NH,New Hampshire,385,722,18248
04,28,MS,Mississippi,287,594,12627
04,23,ME,Maine,266,528,13241
04,11,DC,District Of Columbia,219,306,12677
04,54,WV,West Virginia,171,337,7048
04,10,DE,Delaware,133,295,8148
04,50,VT,Vermont,130,203,5448
04,44,RI,Rhode Island,130,242,6993
05,96,AR,AR Total Migration US and Foreign,33321,68672,1513224
05,97,AR,AR Total Migration US,32861,67692,1490074
05,98,AR,AR Total Migration Foreign,460,980,23150
05,05,AR,AR Non-migrants,941087,2133591,55560483
05,48,TX,Texas,6831,14190,313656
05,40,OK,Oklahoma,3139,6895,118635
05,29,MO,Missouri,2768,5730,103051
05,47,TN,Tennessee,1983,4064,79286
05,12,FL,Florida,1809,3522,102429
05,06,CA,California,1605,3084,61056
05,22,LA,Louisiana,1328,2850,55388
05,28,MS,Mississippi,941,2036,36716
05,13,GA,Georgia,935,1974,49576
05,17,IL,Illinois,907,1765,47180
05,08,CO,Colorado,743,1428,40366
05,37,NC,North Carolina,646,1284,32925
05,20,KS,Kansas,633,1322,24805
05,51,VA,Virginia,567,1145,25765
05,01,AL,Alabama,548,1239,26448
05,04,AZ,Arizona,529,1063,22372
05,39,OH,Ohio,511,1052,29090
05,57,FR,Foreign,460,980,23150
05,53,WA,Washington,450,891,19259
05,26,MI,Michigan,418,860,18119
05,18,IN,Indiana,417,845,16537
05,36,NY,New York,385,680,18623
05,21,KY,Kentucky,365,784,15773
05,55,WI,Wisconsin,355,722,14495
05,45,SC,South Carolina,345,685,16850
05,27,MN,Minnesota,331,708,18620
05,42,PA,Pennsylvania,328,714,20652
05,19,IA,Iowa,288,587,10831
05,32,NV,Nevada,252,499,8557
05,35,NM,New Mexico,224,444,10388
05,41,OR,Oregon,219,405,7943
05,31,NE,Nebraska,215,446,10471
05,34,NJ,New Jersey,200,416,14431
05,24,MD,Maryland,180,334,9165
05,49,UT,Utah,167,404,8495
05,25,MA,Massachusetts,160,295,8012
05,02,AK,Alaska,138,298,6033
05,38,ND,North Dakota,126,269,5205
05,56,WY,Wyoming,120,258,4674
05,15,HI,Hawaii,113,234,3908
05,16,ID,Idaho,103,225,5316
05,54,WV,West Virginia,84,167,3111
05,46,SD,South Dakota,79,167,8731
05,30,MT,Montana,78,153,2781
05,09,CT,Connecticut,68,126,21815
05,11,DC,District Of Columbia,49,58,3143
05,10,DE,Delaware,48,102,2110
05,23,ME,Maine,45,98,2193
05,33,NH,New Hampshire,37,78,2510
05,44,RI,Rhode Island,28,58,1419
05,50,VT,Vermont,23,39,1159
06,96,CA,CA Total Migration US and Foreign,280002,532619,20914782
06,97,CA,CA Total Migration US,266937,505991,19642988
06,98,CA,CA Total Migration Foreign,13065,26628,1271794
06,06,CA,CA Non-migrants,13148643,30139423,1056418176
06,48,TX,Texas,30771,64053,2369471
06,32,NV,Nevada,21362,41132,1765826
06,04,AZ,Arizona,20473,40325,1193404
06,53,WA,Washington,18366,35456,1521210
06,41,OR,Oregon,13882,25154,794495
06,12,FL,Florida,13617,24609,1193202
06,36,NY,New York,13535,19362,1504303
06,57,FR,Foreign,13065,26628,1271794
06,08,CO,Colorado,10871,20312,759031
06,17,IL,Illinois,8067,14152,567672
06,51,VA,Virginia,7618,15669,547216
06,13,GA,Georgia,7081,13785,379415
06,37,NC,North Carolina,6884,14025,496414
06,15,HI,Hawaii,6117,11070,430311
06,49,UT,Utah,5544,12657,394739
06,25,MA,Massachusetts,5189,8114,521157
06,42,PA,Pennsylvania,4661,8076,337531
06,26,MI,Michigan,4649,8670,281984
06,39,OH,Ohio,4351,7934,269633
06,16,ID,Idaho,4300,8934,503186
06,34,NJ,New Jersey,3993,7215,413914
06,47,TN,Tennessee,3965,7734,251353
06,24,MD,Maryland,3944,7372,248921
06,29,MO,Missouri,3720,7056,198009
06,27,MN,Minnesota,3154,5819,197006
06,40,OK,Oklahoma,3083,6359,151646
06,35,NM,New Mexico,2971,5523,113306
06,18,IN,Indiana,2711,5317,154507
06,55,WI,Wisconsin,2476,4607,128303
06,22,LA,Louisiana,2473,4530,187884
06,45,SC,South Carolina,2245,4465,129442
06,20,KS,Kansas,2181,4550,104378
06,05,AR,Arkansas,1920,3942,87932
06,30,MT,Montana,1914,3476,234617
06,09,CT,Connecticut,1907,3258,175438
06,01,AL,Alabama,1742,3458,89566
06,02,AK,Alaska,1688,3046,70670
06,19,IA,Iowa,1625,3281,68891
06,21,KY,Kentucky,1599,3078,77369
06,11,DC,District Of Columbia,1533,2010,125348
06,31,NE,Nebraska,1380,2793,65759
06,28,MS,Mississippi,1206,2365,77929
06,56,WY,Wyoming,969,1939,116979
06,38,ND,North Dakota,928,1775,45038
06,33,NH,New Hampshire,831,1403,84779
06,46,SD,South Dakota,809,1555,48453
06,23,ME,Maine,709,1147,47748
06,44,RI,Rhode Island,676,1283,41492
06,50,VT,Vermont,424,637,26572
06,10,DE,Delaware,416,761,27090
06,54,WV,West Virginia,407,748,22452
08,96,CO,CO Total Migration US and Foreign,82365,158807,5104532
08,97,CO,CO Total Migration US,80285,154364,4949978
08,98,CO,CO Total Migration Foreign,2080,4443,154554
08,08,CO,CO Non-migrants,1806505,3948575,141209758
08,06,CA,California,9317,16778,536084
08,48,TX,Texas,9285,19601,985988
08,12,FL,Florida,4888,9079,337852
08,04,AZ,Arizona,4714,9236,291868
08,53,WA,Washington,2865,5324,162346
08,35,NM,New Mexico,2257,4415,105703
08,17,IL,Illinois,2091,3635,116484
08,57,FR,Foreign,2080,4443,154554
08,36,NY,New York,2065,3244,108600
08,56,WY,Wyoming,2000,3903,102187
08,51,VA,Virginia,1947,4030,132077
08,13,GA,Georgia,1878,3911,104509
08,37,NC,North Carolina,1878,3810,104498
08,49,UT,Utah,1825,4099,105155
08,41,OR,Oregon,1796,3232,97258
08,20,KS,Kansas,1790,3682,80896
08,32,NV,Nevada,1727,3253,107274
08,31,NE,Nebraska,1626,3172,82662
08,29,MO,Missouri,1621,3116,79299
08,26,MI,Michigan,1576,2949,82575
08,40,OK,Oklahoma,1547,3134,74095
08,39,OH,Ohio,1524,2786,77216
08,27,MN,Minnesota,1464,2588,76451
08,42,PA,Pennsylvania,1346,2461,90277
08,47,TN,Tennessee,1194,2436,64647
08,55,WI,Wisconsin,1120,1990,53840
08,30,MT,Montana,1059,1941,63950
08,25,MA,Massachusetts,1026,1632,58949
08,19,IA,Iowa,961,1778,45283
08,24,MD,Maryland,901,1687,51839
08,16,ID,Idaho,863,1772,44645
08,18,IN,Indiana,862,1642,41565
08,15,HI,Hawaii,854,1719,41813
08,45,SC,South Carolina,830,1748,48458
08,22,LA,Louisiana,749,1496,34549
08,38,ND,North Dakota,741,1543,40520
08,02,AK,Alaska,697,1382,33352
08,34,NJ,New Jersey,680,1214,39295
08,46,SD,South Dakota,667,1286,32938
08,01,AL,Alabama,616,1310,30522
08,21,KY,Kentucky,609,1287,30026
08,05,AR,Arkansas,585,1211,29192
08,28,MS,Mississippi,405,745,13588
08,09,CT,Connecticut,393,713,26432
08,33,NH,New Hampshire,322,551,14228
08,11,DC,District Of Columbia,274,348,19838
08,23,ME,Maine,263,435,12339
08,50,VT,Vermont,196,310,16473
08,54,WV,West Virginia,176,365,9809
08,44,RI,Rhode Island,122,225,6256
08,10,DE,Delaware,93,160,4277
09,96,CT,CT Total Migration US and Foreign,48362,85030,5404641
09,97,CT,CT Total Migration US,47113,82412,5135829
09,98,CT,CT Total Migration Foreign,1249,2618,268812
09,09,CT,CT Non-migrants,1365345,2855206,142228765
09,36,NY,New York,8354,13255,835175
09,12,FL,Florida,6906,12591,1439485
09,25,MA,Massachusetts,5114,7925,368497
09,06,CA,California,2786,4626,338770
09,37,NC,North Carolina,2057,4021,169367
09,48,TX,Texas,1978,3861,235487
09,34,NJ,New Jersey,1905,3526,172850
09,42,PA,Pennsylvania,1492,2657,128675
09,51,VA,Virginia,1402,2701,103458
09,44,RI,Rhode Island,1363,2177,112872
09,13,GA,Georgia,1318,2632,96337
09,57,FR,Foreign,1249,2618,268812
09,45,SC,South Carolina,1190,2258,108688
09,24,MD,Maryland,886,1578,79385
09,33,NH,New Hampshire,818,1408,120805
09,17,IL,Illinois,805,1425,75679
09,23,ME,Maine,739,1283,49775
09,04,AZ,Arizona,662,1132,57791
09,08,CO,Colorado,626,1049,55449
09,39,OH,Ohio,619,1216,53158
09,53,WA,Washington,597,1066,44725
09,47,TN,Tennessee,519,992,69593
09,26,MI,Michigan,498,985,49716
09,50,VT,Vermont,465,748,38264
09,11,DC,District Of Columbia,307,366,13556
09,27,MN,Minnesota,276,560,35309
09,18,IN,Indiana,260,527,18891
09,29,MO,Missouri,242,441,27067
09,41,OR,Oregon,241,400,37449
09,15,HI,Hawaii,239,449,12639
09,32,NV,Nevada,225,399,13984
09,55,WI,Wisconsin,210,405,17735
09,21,KY,Kentucky,192,378,14540
09,22,LA,Louisiana,191,329,15501
09,10,DE,Delaware,177,328,11421
09,01,AL,Alabama,171,317,10790
09,49,UT,Utah,168,360,33227
09,40,OK,Oklahoma,139,253,7416
09,20,KS,Kansas,133,236,8061
09,35,NM,New Mexico,109,161,10193
09,19,IA,Iowa,104,212,6219
09,28,MS,Mississippi,84,156,4180
09,31,NE,Nebraska,81,174,5716
09,05,AR,Arkansas,81,164,5661
09,02,AK,Alaska,71,104,3351
09,54,WV,West Virginia,68,124,3227
09,16,ID,Idaho,68,142,4588
09,46,SD,South Dakota,48,82,2580
09,30,MT,Montana,48,91,2332
09,56,WY,Wyoming,41,67,3752
09,38,ND,North Dakota,40,75,2445
10,96,DE,DE Total Migration US and Foreign,14934,27938,896134
10,97,DE,DE Total Migration US,14604,27252,876411
10,98,DE,DE Total Migration Foreign,330,686,19723
10,10,DE,DE Non-migrants,337313,712571,22966149
10,42,PA,Pennsylvania,3299,6133,255385
10,24,MD,Maryland,2416,4537,109263
10,12,FL,Florida,1312,2365,91779
10,34,NJ,New Jersey,1059,1845,62454
10,51,VA,Virginia,734,1524,36663
10,36,NY,New York,688,1098,27864
10,48,TX,Texas,598,1222,35866
10,37,NC,North Carolina,535,1044,26271
10,06,CA,California,476,894,34216
10,13,GA,Georgia,471,948,19944
10,57,FR,Foreign,330,686,19723
10,45,SC,South Carolina,240,478,17865
10,39,OH,Ohio,222,441,10650
10,17,IL,Illinois,183,332,11668
10,25,MA,Massachusetts,182,308,14871
10,47,TN,Tennessee,146,279,8281
10,04,AZ,Arizona,142,266,7821
10,08,CO,Colorado,136,236,8946
10,53,WA,Washington,126,213,6882
10,09,CT,Connecticut,119,209,6561
10,26,MI,Michigan,107,192,6730
10,11,DC,District Of Columbia,107,140,7918
10,54,WV,West Virginia,93,162,3353
10,18,IN,Indiana,82,154,3757
10,29,MO,Missouri,78,161,3892
10,01,AL,Alabama,74,139,3580
10,22,LA,Louisiana,69,144,3272
10,40,OK,Oklahoma,64,139,2815
10,32,NV,Nevada,64,121,3943
10,23,ME,Maine,61,101,3637
10,27,MN,Minnesota,60,105,3136
10,21,KY,Kentucky,56,105,2133
10,55,WI,Wisconsin,52,140,2578
10,41,OR,Oregon,49,81,3178
10,15,HI,Hawaii,45,77,1362
10,20,KS,Kansas,44,86,1933
10,05,AR,Arkansas,44,94,2113
10,33,NH,New Hampshire,42,61,2129
10,49,UT,Utah,39,90,2119
10,02,AK,Alaska,38,102,1584
10,28,MS,Mississippi,36,81,2083
10,19,IA,Iowa,34,67,1903
10,35,NM,New Mexico,33,66,2132
10,50,VT,Vermont,26,43,1312
10,44,RI,Rhode Island,21,38,1195
10,31,NE,Nebraska,21,48,1058
10,46,SD,South Dakota,19,36,716
10,38,ND,North Dakota,18,29,406
10,30,MT,Montana,18,26,446
10,56,WY,Wyoming,15,31,6418
10,16,ID,Idaho,11,21,331
11,96,DC,DC Total Migration US and Foreign,29841,45093,2685039
11,97,DC,DC Total Migration US,29044,43742,2611502
11,98,DC,DC Total Migration Foreign,797,1351,73538
11,11,DC,DC Non-migrants,239899,403321,24208925
11,24,MD,Maryland,9702,16982,624981
11,51,VA,Virginia,5394,7973,489663
11,36,NY,New York,2149,2554,162491
11,06,CA,California,1959,2581,172336
11,12,FL,Florida,944,1366,117641
11,48,TX,Texas,829,1218,416525
11,57,FR,Foreign,797,1351,73538
11,42,PA,Pennsylvania,791,1013,65025
11,37,NC,North Carolina,728,1070,66159
11,25,MA,Massachusetts,710,876,65243
11,17,IL,Illinois,610,775,53394
11,13,GA,Georgia,500,760,32707
11,34,NJ,New Jersey,445,573,29356
11,08,CO,Colorado,366,489,27513
11,53,WA,Washington,344,467,25279
11,39,OH,Ohio,304,411,22481
11,26,MI,Michigan,273,324,18699
11,09,CT,Connecticut,261,346,21195
11,45,SC,South Carolina,186,277,15387
11,41,OR,Oregon,183,261,18074
11,47,TN,Tennessee,176,260,11641
11,27,MN,Minnesota,164,203,10932
11,04,AZ,Arizona,153,213,16371
11,22,LA,Louisiana,138,199,8687
11,55,WI,Wisconsin,136,173,9341
11,29,MO,Missouri,132,184,11848
11,18,IN,Indiana,127,183,7763
11,10,DE,Delaware,102,136,-1516
11,32,NV,Nevada,89,129,6532
11,01,AL,Alabama,86,127,5397
11,15,HI,Hawaii,85,153,7417
11,44,RI,Rhode Island,80,137,6654
11,21,KY,Kentucky,78,121,6024
11,33,NH,New Hampshire,75,110,6258
11,54,WV,West Virginia,74,121,4944
11,23,ME,Maine,74,94,4599
11,35,NM,New Mexico,62,92,6671
11,50,VT,Vermont,60,75,3932
11,49,UT,Utah,57,96,5405
11,40,OK,Oklahoma,51,81,3342
11,19,IA,Iowa,50,60,2837
11,28,MS,Mississippi,50,91,2740
11,20,KS,Kansas,49,73,2780
11,31,NE,Nebraska,48,68,2860
11,02,AK,Alaska,34,57,3384
11,05,AR,Arkansas,33,45,2147
11,30,MT,Montana,32,40,2998
11,16,ID,Idaho,23,33,1588
11,56,WY,Wyoming,20,33,2212
11,46,SD,South Dakota,17,23,900
11,38,ND,North Dakota,11,16,664
12,96,FL,FL Total Migration US and Foreign,286919,512104,17024141
12,97,FL,FL Total Migration US,278657,496391,16588109
12,98,FL,FL Total Migration Foreign,8262,15713,436032
12,12,FL,FL Non-migrants,6941526,14176739,450063746
12,48,TX,Texas,30296,53818,2290417
12,13,GA,Georgia,24437,46601,1325315
12,36,NY,New York,22868,37301,1296227
12,06,CA,California,16264,27892,1030401
12,37,NC,North Carolina,15283,29068,747890
12,51,VA,Virginia,10662,20334,636171
12,39,OH,Ohio,9849,17480,649312
12,42,PA,Pennsylvania,9474,16117,495536
12,47,TN,Tennessee,9259,17771,471001
12,34,NJ,New Jersey,9022,15418,508932
12,57,FR,Foreign,8262,15713,436032
12,17,IL,Illinois,8256,13903,520504
12,26,MI,Michigan,8196,14133,350365
12,25,MA,Massachusetts,7746,12783,447402
12,01,AL,Alabama,7249,14217,303253
12,45,SC,South Carolina,6739,12980,323090
12,24,MD,Maryland,5987,10440,345510
12,08,CO,Colorado,5807,10028,330245
12,18,IN,Indiana,5265,9641,247208
12,53,WA,Washington,5013,9084,713407
12,04,AZ,Arizona,4264,7391,227602
12,09,CT,Connecticut,4165,6905,341533
12,21,KY,Kentucky,4012,7424,246224
12,22,LA,Louisiana,3868,7108,164811
12,29,MO,Missouri,3692,6625,465714
12,32,NV,Nevada,3518,5931,162139
12,55,WI,Wisconsin,3100,5219,172512
12,27,MN,Minnesota,2544,4433,308958
12,28,MS,Mississippi,2438,4549,99326
12,40,OK,Oklahoma,2157,4111,82891
12,33,NH,New Hampshire,1996,3339,89803
12,05,AR,Arkansas,1829,3430,83255
12,23,ME,Maine,1802,2934,75538
12,20,KS,Kansas,1738,3267,84525
12,41,OR,Oregon,1673,2784,84102
12,56,WY,Wyoming,1643,2773,87366
12,54,WV,West Virginia,1641,2930,73397
12,15,HI,Hawaii,1535,2801,64875
12,44,RI,Rhode Island,1411,2365,79916
12,19,IA,Iowa,1369,2446,70693
12,46,SD,South Dakota,1346,2166,56970
12,35,NM,New Mexico,1296,2383,63659
12,49,UT,Utah,1197,2613,63689
12,02,AK,Alaska,1184,2061,41366
12,11,DC,District Of Columbia,1077,1427,78522
12,10,DE,Delaware,981,1703,37891
12,31,NE,Nebraska,951,1766,40382
12,50,VT,Vermont,739,1144,23885
12,38,ND,North Dakota,649,1226,31399
12,16,ID,Idaho,608,1168,26172
12,30,MT,Montana,562,960,26810
13,96,GA,GA Total Migration US and Foreign,137632,276109,7374477
13,97,GA,GA Total Migration US,134571,269373,7201348
13,98,GA,GA Total Migration Foreign,3061,6736,173129
13,13,GA,GA Non-migrants,3156705,7290362,200588577
13,12,FL,Florida,23810,45916,1685340
13,48,TX,Texas,12735,26270,651069
13,01,AL,Alabama,9437,20102,381340
13,45,SC,South Carolina,8402,17313,426202
13,37,NC,North Carolina,8284,16963,413063
13,47,TN,Tennessee,7751,15745,367171
13,06,CA,California,7175,13496,415841
13,36,NY,New York,5609,10203,356916
13,51,VA,Virginia,4877,10031,271764
13,39,OH,Ohio,3084,6131,133670
13,57,FR,Foreign,3061,6736,173129
13,17,IL,Illinois,2996,5841,186329
13,24,MD,Maryland,2611,5038,131751
13,26,MI,Michigan,2571,4982,95328
13,22,LA,Louisiana,2529,5236,97478
13,42,PA,Pennsylvania,2482,4862,131165
13,08,CO,Colorado,2350,4687,132988
13,53,WA,Washington,2027,4360,106047
13,34,NJ,New Jersey,2002,3820,110074
13,21,KY,Kentucky,1780,3782,70873
13,28,MS,Mississippi,1765,3696,62192
13,04,AZ,Arizona,1675,3363,81219
13,18,IN,Indiana,1663,3511,69498
13,29,MO,Missouri,1549,3204,67014
13,25,MA,Massachusetts,1410,2445,97668
13,40,OK,Oklahoma,1103,2474,46180
13,32,NV,Nevada,976,1799,36945
13,20,KS,Kansas,943,2186,44726
13,55,WI,Wisconsin,920,1898,46082
13,27,MN,Minnesota,894,1767,48340
13,05,AR,Arkansas,874,1865,41966
13,09,CT,Connecticut,819,1563,51438
13,15,HI,Hawaii,717,1684,30391
13,41,OR,Oregon,644,1197,31508
13,11,DC,District Of Columbia,607,869,36578
13,49,UT,Utah,559,1294,33213
13,19,IA,Iowa,537,1119,20442
13,54,WV,West Virginia,497,945,18813
13,02,AK,Alaska,493,1082,17752
13,35,NM,New Mexico,448,888,19863
13,31,NE,Nebraska,396,846,25224
13,10,DE,Delaware,309,613,11556
13,33,NH,New Hampshire,300,556,15090
13,38,ND,North Dakota,283,560,11366
13,46,SD,South Dakota,277,477,9063
13,16,ID,Idaho,264,570,12757
13,30,MT,Montana,262,459,12164
13,23,ME,Maine,253,526,11727
13,56,WY,Wyoming,252,448,9997
13,44,RI,Rhode Island,237,449,11098
13,50,VT,Vermont,133,242,5066
15,96,HI,HI Total Migration US and Foreign,27856,58912,1318647
15,97,HI,HI Total Migration US,26471,55841,1251608
15,98,HI,HI Total Migration Foreign,1385,3071,67039
15,15,HI,HI Non-migrants,522868,1079885,32455387
15,06,CA,California,5367,10194,262553
15,48,TX,Texas,2233,5208,108473
15,53,WA,Washington,2041,4309,95729
15,57,FR,Foreign,1385,3071,67039
15,12,FL,Florida,1307,2729,66360
15,32,NV,Nevada,1239,2381,56333
15,51,VA,Virginia,1196,3030,68667
15,08,CO,Colorado,927,1929,42296
15,41,OR,Oregon,926,1658,44280
15,04,AZ,Arizona,882,1827,41396
15,37,NC,North Carolina,780,1947,32267
15,13,GA,Georgia,758,1806,36372
15,36,NY,New York,724,1250,27348
15,24,MD,Maryland,518,1179,30471
15,17,IL,Illinois,467,875,23701
15,49,UT,Utah,441,1107,17791
15,39,OH,Ohio,389,774,14839
15,29,MO,Missouri,384,896,16005
15,42,PA,Pennsylvania,375,710,16652
15,02,AK,Alaska,357,817,12838
15,47,TN,Tennessee,355,852,18188
15,45,SC,South Carolina,353,837,18644
15,26,MI,Michigan,307,607,11920
15,25,MA,Massachusetts,296,477,13389
15,40,OK,Oklahoma,295,742,13026
15,22,LA,Louisiana,259,620,11704
15,01,AL,Alabama,250,658,12023
15,34,NJ,New Jersey,249,482,10406
15,20,KS,Kansas,247,683,10863
15,18,IN,Indiana,232,471,8970
15,35,NM,New Mexico,207,405,10102
15,21,KY,Kentucky,198,526,8571
15,55,WI,Wisconsin,196,340,7240
15,27,MN,Minnesota,196,360,9970
15,16,ID,Idaho,193,400,7809
15,09,CT,Connecticut,160,323,8962
15,30,MT,Montana,121,247,6149
15,31,NE,Nebraska,115,222,5655
15,05,AR,Arkansas,115,288,4443
15,19,IA,Iowa,114,262,5169
15,28,MS,Mississippi,108,257,4321
15,33,NH,New Hampshire,86,151,4468
15,23,ME,Maine,70,124,2955
15,54,WV,West Virginia,69,150,2634
15,11,DC,District Of Columbia,69,117,5081
15,44,RI,Rhode Island,68,155,4419
15,56,WY,Wyoming,58,121,3084
15,38,ND,North Dakota,52,111,1851
15,10,DE,Delaware,47,89,2244
15,46,SD,South Dakota,38,75,1733
15,50,VT,Vermont,37,63,1239
16,96,ID,ID Total Migration US and Foreign,23602,49380,1012769
16,97,ID,ID Total Migration US,23185,48541,989132
16,98,ID,ID Total Migration Foreign,417,839,23637
16,16,ID,ID Non-migrants,520985,1241679,29593948
