y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
05,30,MT,Montana,92,200,3269
05,09,CT,Connecticut,91,184,9186
05,38,ND,North Dakota,87,205,4978
05,16,ID,Idaho,86,179,3025
05,54,WV,West Virginia,82,164,3822
05,46,SD,South Dakota,78,175,4210
05,33,NH,New Hampshire,44,83,2588
05,11,DC,District Of Columbia,42,59,1979
05,23,ME,Maine,41,63,2025
05,10,DE,Delaware,29,59,1378
05,44,RI,Rhode Island,20,41,813
05,50,VT,Vermont,19,34,941
06,96,CA,CA Total Migration-US and Foreign,252717,453621,17029143
06,97,CA,CA Total Migration-US,242308,432409,16044853
06,98,CA,CA Total Migration-Foreign,10409,21212,984290
06,97,CA,CA Total Migration-Same State,443921,846369,28388559
06,06,CA,CA Non-migrants,13289353,30251074,1049004544
06,48,TX,Texas,21391,41344,1562930
06,36,NY,New York,18239,26687,1706090
06,04,AZ,Arizona,16005,30216,843202
06,53,WA,Washington,14877,28034,1041118
06,32,NV,Nevada,13640,25733,627244
06,12,FL,Florida,13472,23381,756166
06,17,IL,Illinois,11050,18919,1063202
06,57,FR,Foreign,10409,21212,984290
06,41,OR,Oregon,8793,15122,471356
06,08,CO,Colorado,8761,15681,608719
06,51,VA,Virginia,8340,16055,590747
06,25,MA,Massachusetts,7023,10635,579739
06,13,GA,Georgia,6272,11996,405198
06,42,PA,Pennsylvania,6244,9969,470662
06,34,NJ,New Jersey,6205,10893,598241
06,37,NC,North Carolina,5995,11980,342745
06,15,HI,Hawaii,5204,9716,257118
06,26,MI,Michigan,5104,8589,310707
06,39,OH,Ohio,4921,8212,299605
06,49,UT,Utah,4627,9946,230279
06,24,MD,Maryland,4593,7868,361578
06,27,MN,Minnesota,3752,6474,280510
06,29,MO,Missouri,3498,6208,169971
06,47,TN,Tennessee,3075,5562,154230
06,18,IN,Indiana,2998,5426,166844
06,55,WI,Wisconsin,2877,4944,187089
06,09,CT,Connecticut,2720,4422,261668
06,35,NM,New Mexico,2707,4807,131311
06,16,ID,Idaho,2464,4631,102760
06,40,OK,Oklahoma,2355,4429,104963
06,20,KS,Kansas,2136,4130,102586
06,22,LA,Louisiana,2126,3748,117696
06,45,SC,South Carolina,1992,3712,112178
06,11,DC,District Of Columbia,1954,2529,174734
06,01,AL,Alabama,1590,3007,79686
06,02,AK,Alaska,1576,2980,67893
06,05,AR,Arkansas,1562,3011,64488
06,19,IA,Iowa,1513,2624,68481
06,21,KY,Kentucky,1500,2750,80245
06,31,NE,Nebraska,1224,2342,59735
06,30,MT,Montana,1189,1986,49707
06,28,MS,Mississippi,1120,2254,54590
06,33,NH,New Hampshire,877,1336,87410
06,44,RI,Rhode Island,759,1324,42544
06,56,WY,Wyoming,721,1329,29136
06,23,ME,Maine,642,952,26702
06,46,SD,South Dakota,578,1063,28417
06,38,ND,North Dakota,577,1014,28503
06,10,DE,Delaware,512,970,33376
06,50,VT,Vermont,511,708,29153
06,54,WV,West Virginia,447,761,21599
08,96,CO,CO Total Migration-US and Foreign,97185,179708,5741633
08,97,CO,CO Total Migration-US,95136,174925,5594355
08,98,CO,CO Total Migration-Foreign,2049,4783,147277
08,97,CO,CO Total Migration-Same State,115258,212916,6032597
08,08,CO,CO Non-migrants,1845747,4000931,141163956
08,06,CA,California,10379,19280,668533
08,48,TX,Texas,9517,19130,645027
08,12,FL,Florida,5411,9470,282032
08,04,AZ,Arizona,4722,8881,275112
08,17,IL,Illinois,3934,6547,238174
08,36,NY,New York,3124,4936,236424
08,35,NM,New Mexico,3080,5991,148985
08,20,KS,Kansas,2542,5072,117366
08,53,WA,Washington,2517,4867,149965
08,51,VA,Virginia,2477,4770,198332
08,56,WY,Wyoming,2257,4178,120151
08,37,NC,North Carolina,2208,4233,114296
08,42,PA,Pennsylvania,2184,3650,174431
08,29,MO,Missouri,2171,3891,114528
08,13,GA,Georgia,2144,4287,114226
08,39,OH,Ohio,2062,3477,112221
08,57,FR,Foreign,2049,4783,147277
08,26,MI,Michigan,1959,3245,91627
08,27,MN,Minnesota,1934,3346,115097
08,31,NE,Nebraska,1916,3498,120744
08,49,UT,Utah,1913,4142,99562
08,32,NV,Nevada,1807,3516,45251
08,40,OK,Oklahoma,1780,3496,100973
08,55,WI,Wisconsin,1702,2748,90228
08,41,OR,Oregon,1455,2521,71723
08,19,IA,Iowa,1427,2366,63588
08,47,TN,Tennessee,1423,2662,73054
08,18,IN,Indiana,1422,2468,71426
08,25,MA,Massachusetts,1305,1920,81696
08,24,MD,Maryland,1275,2330,109158
08,34,NJ,New Jersey,1205,2014,88335
08,15,HI,Hawaii,916,1930,47342
08,30,MT,Montana,906,1546,43956
08,22,LA,Louisiana,888,1638,41614
08,45,SC,South Carolina,843,1519,39551
08,16,ID,Idaho,836,1686,37967
08,01,AL,Alabama,812,1647,37991
08,21,KY,Kentucky,764,1626,35819
08,46,SD,South Dakota,760,1266,31624
08,05,AR,Arkansas,758,1472,37344
08,02,AK,Alaska,749,1544,43564
08,38,ND,North Dakota,748,1442,51054
08,09,CT,Connecticut,665,1058,55457
08,28,MS,Mississippi,447,878,17928
08,33,NH,New Hampshire,382,588,44530
08,11,DC,District Of Columbia,337,454,37888
08,23,ME,Maine,287,449,11433
08,50,VT,Vermont,267,392,10969
08,54,WV,West Virginia,231,387,16181
08,44,RI,Rhode Island,158,266,12243
08,10,DE,Delaware,130,205,7634
09,96,CT,CT Total Migration-US and Foreign,36030,63798,3326564
09,97,CT,CT Total Migration-US,35373,62291,3147998
09,98,CT,CT Total Migration-Foreign,657,1507,178566
09,97,CT,CT Total Migration-Same State,27398,44934,1504894
09,09,CT,CT Non-migrants,1367357,2841561,139913856
09,36,NY,New York,10495,19062,1319249
09,25,MA,Massachusetts,3981,6264,253885
09,12,FL,Florida,3277,5624,201204
09,34,NJ,New Jersey,1880,3401,195737
09,06,CA,California,1699,2938,150118
09,42,PA,Pennsylvania,1268,2186,101383
09,44,RI,Rhode Island,1124,1787,60909
09,48,TX,Texas,1088,2092,102090
09,51,VA,Virginia,1000,1976,77112
09,37,NC,North Carolina,883,1675,45887
09,13,GA,Georgia,714,1397,50470
09,57,FR,Foreign,657,1507,178566
09,17,IL,Illinois,609,1143,65255
09,24,MD,Maryland,582,1024,43392
09,39,OH,Ohio,500,938,47708
09,33,NH,New Hampshire,495,797,31958
09,45,SC,South Carolina,489,874,22101
09,04,AZ,Arizona,390,674,23236
09,08,CO,Colorado,387,641,20225
09,26,MI,Michigan,383,673,27303
09,23,ME,Maine,369,575,24362
09,53,WA,Washington,333,630,23709
09,50,VT,Vermont,319,513,18869
09,47,TN,Tennessee,247,419,12566
09,55,WI,Wisconsin,227,407,15717
09,18,IN,Indiana,226,376,13047
09,11,DC,District Of Columbia,224,277,20443
09,27,MN,Minnesota,204,359,16720
09,29,MO,Missouri,178,313,19204
09,15,HI,Hawaii,156,321,8183
09,01,AL,Alabama,146,289,16503
09,10,DE,Delaware,130,235,9590
09,41,OR,Oregon,126,238,11024
09,32,NV,Nevada,124,196,7565
09,22,LA,Louisiana,119,196,6258
09,21,KY,Kentucky,108,184,34331
09,49,UT,Utah,105,223,4849
09,20,KS,Kansas,100,210,7072
09,40,OK,Oklahoma,95,158,4392
09,19,IA,Iowa,80,138,4018
09,35,NM,New Mexico,78,130,6823
09,05,AR,Arkansas,68,131,4854
09,02,AK,Alaska,61,95,2698
09,54,WV,West Virginia,57,112,4669
09,16,ID,Idaho,47,88,2213
09,28,MS,Mississippi,45,73,1362
09,56,WY,Wyoming,38,49,2405
09,31,NE,Nebraska,35,60,1851
09,38,ND,North Dakota,34,67,1874
09,30,MT,Montana,29,37,894
09,46,SD,South Dakota,21,26,706
10,96,DE,DE Total Migration-US and Foreign,15655,28928,976974
10,97,DE,DE Total Migration-US,15433,28408,955718
10,98,DE,DE Total Migration-Foreign,222,520,21256
10,97,DE,DE Total Migration-Same State,3529,6645,161147
10,10,DE,DE Non-migrants,340178,714061,23001810
10,42,PA,Pennsylvania,3891,7119,213914
10,24,MD,Maryland,3155,5740,202291
10,34,NJ,New Jersey,1686,3063,127116
10,36,NY,New York,1000,1807,69754
10,51,VA,Virginia,806,1507,55308
10,12,FL,Florida,783,1416,43901
10,37,NC,North Carolina,419,819,18879
10,48,TX,Texas,408,790,23251
10,06,CA,California,363,650,24323
10,13,GA,Georgia,263,510,11325
10,57,FR,Foreign,222,520,21256
10,39,OH,Ohio,196,384,10397
10,17,IL,Illinois,172,323,10407
10,09,CT,Connecticut,163,303,12803
10,45,SC,South Carolina,158,316,7086
10,25,MA,Massachusetts,155,260,10247
10,04,AZ,Arizona,140,272,6509
10,08,CO,Colorado,109,190,6273
10,26,MI,Michigan,109,192,5896
10,11,DC,District Of Columbia,105,156,11319
10,47,TN,Tennessee,95,198,4260
10,29,MO,Missouri,90,167,5116
10,53,WA,Washington,89,163,5564
10,54,WV,West Virginia,87,147,5054
10,01,AL,Alabama,75,144,3877
10,18,IN,Indiana,73,124,3741
10,55,WI,Wisconsin,67,154,2908
10,22,LA,Louisiana,61,113,2575
10,21,KY,Kentucky,61,138,3128
10,27,MN,Minnesota,53,90,3115
10,40,OK,Oklahoma,48,93,2777
10,32,NV,Nevada,46,86,3055
10,44,RI,Rhode Island,45,82,2406
10,33,NH,New Hampshire,43,72,2821
10,41,OR,Oregon,41,68,1496
10,23,ME,Maine,41,74,2641
10,05,AR,Arkansas,39,90,699
10,20,KS,Kansas,37,72,1500
10,35,NM,New Mexico,35,70,15540
10,28,MS,Mississippi,34,77,1482
10,02,AK,Alaska,33,59,1689
10,15,HI,Hawaii,27,44,1285
10,49,UT,Utah,24,55,1795
10,19,IA,Iowa,23,44,1495
10,50,VT,Vermont,22,39,1448
10,16,ID,Idaho,20,40,936
10,31,NE,Nebraska,18,36,1241
10,46,SD,South Dakota,13,29,612
10,38,ND,North Dakota,12,23,467
10,30,MT,Montana,-1,-1,-1
10,56,WY,Wyoming,-1,-1,-1
11,96,DC,DC Total Migration-US and Foreign,27760,38641,1767296
11,97,DC,DC Total Migration-US,27234,37707,1716471
11,98,DC,DC Total Migration-Foreign,526,934,50825
11,11,DC,DC Non-migrants,243375,410534,23194955
11,24,MD,Maryland,8253,13195,454091
11,51,VA,Virginia,5783,7610,416684
11,36,NY,New York,1806,2266,147043
11,06,CA,California,1414,1837,94576
11,12,FL,Florida,943,1253,55400
11,42,PA,Pennsylvania,834,980,49360
11,25,MA,Massachusetts,787,931,49840
11,48,TX,Texas,705,975,41967
11,37,NC,North Carolina,685,942,32835
11,17,IL,Illinois,619,784,53944
11,57,FR,Foreign,526,934,50825
11,13,GA,Georgia,501,697,29484
11,34,NJ,New Jersey,499,598,28848
11,39,OH,Ohio,349,420,17892
11,09,CT,Connecticut,323,381,23655
11,26,MI,Michigan,318,391,19842
11,53,WA,Washington,256,329,16173
11,08,CO,Colorado,256,340,17596
11,45,SC,South Carolina,200,291,11070
11,47,TN,Tennessee,193,239,8650
11,55,WI,Wisconsin,188,227,11648
11,27,MN,Minnesota,185,229,17575
11,29,MO,Missouri,165,204,10959
11,04,AZ,Arizona,151,198,9318
11,18,IN,Indiana,149,187,6728
11,22,LA,Louisiana,146,203,8083
11,41,OR,Oregon,124,152,5731
11,01,AL,Alabama,116,148,6270
11,10,DE,Delaware,106,131,7018
11,54,WV,West Virginia,87,113,3386
11,21,KY,Kentucky,82,109,4269
11,44,RI,Rhode Island,81,96,4636
11,15,HI,Hawaii,75,129,5316
11,32,NV,Nevada,70,102,3759
11,33,NH,New Hampshire,69,84,3455
11,20,KS,Kansas,67,82,3338
11,40,OK,Oklahoma,65,80,2948
11,35,NM,New Mexico,65,92,4484
11,28,MS,Mississippi,63,88,3154
11,19,IA,Iowa,61,77,3009
11,23,ME,Maine,60,75,3191
11,49,UT,Utah,57,87,2948
11,50,VT,Vermont,52,59,2881
11,05,AR,Arkansas,45,73,5121
11,02,AK,Alaska,33,47,2049
11,31,NE,Nebraska,32,37,1258
11,30,MT,Montana,31,35,1178
11,16,ID,Idaho,26,34,1141
11,38,ND,North Dakota,25,29,1197
11,46,SD,South Dakota,21,26,1047
11,56,WY,Wyoming,13,15,429
12,96,FL,FL Total Migration-US and Foreign,292837,550506,22610240
12,97,FL,FL Total Migration-US,286271,536424,22174509
12,98,FL,FL Total Migration-Foreign,6566,14082,435731
12,97,FL,FL Total Migration-Same State,284041,521873,12821196
12,12,FL,FL Non-migrants,7012089,14290558,443375777
12,36,NY,New York,31639,56843,2569383
12,13,GA,Georgia,20131,40056,1170364
12,48,TX,Texas,17657,34019,1083552
12,34,NJ,New Jersey,14863,27797,1508519
12,42,PA,Pennsylvania,13614,24687,1115546
12,06,CA,California,12861,23517,1037140
12,37,NC,North Carolina,12701,25039,884039
12,51,VA,Virginia,12498,24859,947470
12,39,OH,Ohio,12133,22128,953600
12,17,IL,Illinois,11812,21776,1719602
12,26,MI,Michigan,9771,17655,724994
12,25,MA,Massachusetts,9278,16257,789734
12,24,MD,Maryland,7783,14248,795380
12,47,TN,Tennessee,7657,14915,400149
12,09,CT,Connecticut,7152,12949,658900
12,18,IN,Indiana,6708,12731,455692
12,01,AL,Alabama,6676,13270,270965
12,57,FR,Foreign,6566,14082,435731
12,45,SC,South Carolina,5823,11203,314769
12,08,CO,Colorado,4771,8840,462566
12,29,MO,Missouri,4405,8278,319209
12,21,KY,Kentucky,4396,8424,300321
12,55,WI,Wisconsin,4095,7393,349077
12,53,WA,Washington,3627,7025,201606
12,04,AZ,Arizona,3533,6472,192942
12,27,MN,Minnesota,3363,6307,443987
12,22,LA,Louisiana,3063,5938,193150
12,32,NV,Nevada,2628,4662,130939
12,33,NH,New Hampshire,2412,4220,169151
12,28,MS,Mississippi,2316,4641,122706
12,23,ME,Maine,2203,3757,215394
12,44,RI,Rhode Island,2080,3823,159664
12,40,OK,Oklahoma,1988,3935,136916
12,20,KS,Kansas,1922,3838,122663
12,54,WV,West Virginia,1790,3290,98240
12,05,AR,Arkansas,1712,3301,108500
12,19,IA,Iowa,1632,3018,133110
12,35,NM,New Mexico,1504,3000,80010
12,15,HI,Hawaii,1337,2757,74372
12,10,DE,Delaware,1271,2313,84772
12,41,OR,Oregon,1207,2130,61813
12,49,UT,Utah,1182,2575,68151
12,31,NE,Nebraska,1046,1928,72180
12,02,AK,Alaska,1036,2027,54412
12,50,VT,Vermont,957,1609,122027
12,56,WY,Wyoming,843,1427,34653
12,11,DC,District Of Columbia,841,1176,142207
12,46,SD,South Dakota,771,1361,36304
12,30,MT,Montana,554,1026,28362
12,38,ND,North Dakota,552,996,29160
12,16,ID,Idaho,477,988,26149
13,96,GA,GA Total Migration-US and Foreign,129244,263939,6505633
13,97,GA,GA Total Migration-US,126380,257205,6342727
13,98,GA,GA Total Migration-Foreign,2864,6734,162906
13,97,GA,GA Total Migration-Same State,202213,418020,8676477
13,13,GA,GA Non-migrants,3174161,7298243,201576251
13,12,FL,Florida,20190,39356,881612
13,01,AL,Alabama,8599,17877,337056
13,48,TX,Texas,8487,18033,440052
13,37,NC,North Carolina,7941,16311,363837
13,45,SC,South Carolina,7154,14379,292656
13,36,NY,New York,7145,13801,357926
13,47,TN,Tennessee,6892,14004,299678
13,06,CA,California,6584,13149,374988
13,51,VA,Virginia,5017,10337,322303
13,17,IL,Illinois,3977,8228,262847
13,39,OH,Ohio,3515,6967,187295
13,42,PA,Pennsylvania,3113,6068,168369
13,34,NJ,New Jersey,3066,6280,196955
13,26,MI,Michigan,2908,5901,144094
13,57,FR,Foreign,2864,6734,162906
13,24,MD,Maryland,2639,5235,160835
13,22,LA,Louisiana,2129,4508,85627
13,28,MS,Mississippi,1894,3931,75796
13,21,KY,Kentucky,1856,4182,95562
13,18,IN,Indiana,1812,3767,91855
13,08,CO,Colorado,1789,3762,104181
13,53,WA,Washington,1727,3984,93872
13,29,MO,Missouri,1577,3168,79280
13,25,MA,Massachusetts,1506,2810,98605
13,04,AZ,Arizona,1404,2926,65047
13,09,CT,Connecticut,1234,2453,125286
13,55,WI,Wisconsin,1033,2118,70855
13,20,KS,Kansas,1021,2418,53944
13,40,OK,Oklahoma,910,1887,36596
13,27,MN,Minnesota,910,1834,72917
13,15,HI,Hawaii,834,2116,40225
13,05,AR,Arkansas,829,1807,34876
13,32,NV,Nevada,735,1424,32617
13,02,AK,Alaska,536,1262,25961
13,19,IA,Iowa,509,1039,24396
13,49,UT,Utah,501,1161,23496
13,41,OR,Oregon,460,851,25610
13,54,WV,West Virginia,440,874,19510
13,11,DC,District Of Columbia,440,684,29488
13,35,NM,New Mexico,439,905,21640
13,10,DE,Delaware,385,861,17228
13,31,NE,Nebraska,300,667,15425
13,33,NH,New Hampshire,297,586,17084
13,44,RI,Rhode Island,267,559,14823
13,23,ME,Maine,267,536,14703
13,16,ID,Idaho,207,435,9004
13,46,SD,South Dakota,199,392,7424
13,38,ND,North Dakota,184,374,8331
13,30,MT,Montana,181,383,8420
13,56,WY,Wyoming,176,343,5682
13,50,VT,Vermont,165,272,6860
15,96,HI,HI Total Migration-US and Foreign,27046,53995,1453233
15,97,HI,HI Total Migration-US,25378,50172,1364318
15,98,HI,HI Total Migration-Foreign,1668,3823,88915
15,97,HI,HI Total Migration-Same State,3261,5803,139952
15,15,HI,HI Non-migrants,529559,1087217,32920808
15,06,CA,California,5770,10436,414777
15,53,WA,Washington,1792,3705,99390
15,48,TX,Texas,1756,3852,85733
15,57,FR,Foreign,1668,3823,88915
15,12,FL,Florida,1404,2662,47729
15,51,VA,Virginia,1073,2603,71817
15,08,CO,Colorado,870,1670,45308
15,36,NY,New York,804,1377,36100
15,04,AZ,Arizona,732,1411,36054
15,32,NV,Nevada,731,1385,32223
15,13,GA,Georgia,726,1703,30794
15,37,NC,North Carolina,724,1748,33576
15,41,OR,Oregon,706,1288,30858
15,17,IL,Illinois,535,911,25650
15,24,MD,Maryland,521,1065,32604
15,02,AK,Alaska,443,1018,22429
15,42,PA,Pennsylvania,398,655,19033
15,39,OH,Ohio,393,734,16366
15,45,SC,South Carolina,374,775,16498
15,49,UT,Utah,368,843,17856
15,47,TN,Tennessee,345,772,15346
15,34,NJ,New Jersey,343,594,18563
15,29,MO,Missouri,328,715,16656
15,26,MI,Michigan,320,545,12539
15,20,KS,Kansas,289,746,13594
15,25,MA,Massachusetts,286,433,15821
15,01,AL,Alabama,275,608,12392
15,09,CT,Connecticut,273,489,14332
15,27,MN,Minnesota,252,405,10504
15,22,LA,Louisiana,221,525,9482
15,21,KY,Kentucky,221,482,7512
15,55,WI,Wisconsin,217,360,8945
15,40,OK,Oklahoma,215,499,9072
15,18,IN,Indiana,196,356,8957
15,35,NM,New Mexico,192,394,10279
15,16,ID,Idaho,185,356,7695
15,30,MT,Montana,123,214,10042
15,05,AR,Arkansas,113,227,4534
15,28,MS,Mississippi,99,207,4361
15,19,IA,Iowa,95,166,3884
