y1_statefips,y2_statefips,y2_state,y2_state_name,n1,n2,AGI
01,11,DC,District Of Columbia,115,168,8651
01,16,ID,Idaho,100,190,6976
01,30,MT,Montana,94,198,6215
01,23,ME,Maine,83,147,4837
01,56,WY,Wyoming,82,173,5647
01,38,ND,North Dakota,70,149,3584
01,33,NH,New Hampshire,66,118,4659
01,10,DE,Delaware,65,114,3107
01,46,SD,South Dakota,53,102,3588
01,44,RI,Rhode Island,37,61,1641
01,50,VT,Vermont,27,61,2871
02,96,AK,AK Total Migration-US and Foreign,17087,35388,1139389
02,97,AK,AK Total Migration-US,16682,34463,1117592
02,98,AK,AK Total Migration-Foreign,405,925,21797
02,97,AK,AK Total Migration-Same State,6549,13007,409093
02,02,AK,AK Non-migrants,258818,562944,22469636
02,53,WA,Washington,1907,3591,127582
02,48,TX,Texas,1433,3230,116644
02,06,CA,California,1215,2237,61275
02,04,AZ,Arizona,978,1882,81178
02,12,FL,Florida,855,1757,53775
02,41,OR,Oregon,796,1475,51218
02,08,CO,Colorado,721,1466,51659
02,16,ID,Idaho,512,1101,46127
02,37,NC,North Carolina,512,1144,29714
02,13,GA,Georgia,499,1176,27601
02,32,NV,Nevada,472,938,30658
02,51,VA,Virginia,431,954,29814
02,57,FR,Foreign,405,925,21797
02,15,HI,Hawaii,356,774,24334
02,47,TN,Tennessee,335,728,20738
02,49,UT,Utah,322,668,18850
02,26,MI,Michigan,301,636,21013
02,30,MT,Montana,295,583,22199
02,27,MN,Minnesota,278,521,17389
02,36,NY,New York,270,572,14209
02,42,PA,Pennsylvania,249,452,13271
02,45,SC,South Carolina,241,508,13740
02,29,MO,Missouri,239,523,14271
02,17,IL,Illinois,233,449,15618
02,40,OK,Oklahoma,231,548,13715
02,39,OH,Ohio,228,442,12660
02,01,AL,Alabama,228,602,15335
02,35,NM,New Mexico,221,470,16914
02,55,WI,Wisconsin,217,443,13938
02,20,KS,Kansas,181,473,10863
02,22,LA,Louisiana,172,387,11683
02,24,MD,Maryland,172,379,12494
02,21,KY,Kentucky,159,353,10197
02,18,IN,Indiana,139,265,9265
02,34,NJ,New Jersey,120,233,10590
02,38,ND,North Dakota,109,221,6070
02,31,NE,Nebraska,107,231,7834
02,23,ME,Maine,105,211,8156
02,05,AR,Arkansas,103,240,5747
02,28,MS,Mississippi,101,237,5355
02,25,MA,Massachusetts,95,161,4497
02,19,IA,Iowa,94,236,6014
02,56,WY,Wyoming,91,194,7544
02,46,SD,South Dakota,86,205,7709
02,54,WV,West Virginia,54,113,4034
02,33,NH,New Hampshire,51,93,3357
02,09,CT,Connecticut,44,108,2216
02,50,VT,Vermont,41,75,3430
02,10,DE,Delaware,38,90,2122
02,11,DC,District Of Columbia,32,57,2177
02,44,RI,Rhode Island,13,31,798
04,96,AZ,AZ Total Migration-US and Foreign,91259,169436,6713691
04,97,AZ,AZ Total Migration-US,90381,167591,6665734
04,98,AZ,AZ Total Migration-Foreign,878,1845,47957
04,97,AZ,AZ Total Migration-Same State,49233,96319,2698948
04,04,AZ,AZ Non-migrants,2469417,5319756,191353871
04,06,CA,California,14675,25326,935512
04,48,TX,Texas,8285,16551,934391
04,08,CO,Colorado,5120,8987,361725
04,53,WA,Washington,5101,8877,393696
04,12,FL,Florida,4243,7653,390453
04,32,NV,Nevada,3312,6047,259623
04,41,OR,Oregon,3017,5051,186040
04,35,NM,New Mexico,2945,6013,152217
04,17,IL,Illinois,2943,5059,204291
04,49,UT,Utah,2859,6614,191756
04,37,NC,North Carolina,2208,4403,161853
04,26,MI,Michigan,2083,3837,128430
04,39,OH,Ohio,1932,3525,129283
04,36,NY,New York,1873,2878,114412
04,27,MN,Minnesota,1846,3338,136571
04,51,VA,Virginia,1678,3333,119113
04,55,WI,Wisconsin,1654,2879,112175
04,13,GA,Georgia,1645,3292,109654
04,29,MO,Missouri,1644,3255,96949
04,47,TN,Tennessee,1565,3102,108148
04,16,ID,Idaho,1542,3270,98484
04,42,PA,Pennsylvania,1469,2577,94855
04,18,IN,Indiana,1290,2526,76156
04,40,OK,Oklahoma,1107,2367,57209
04,19,IA,Iowa,1026,1858,64365
04,20,KS,Kansas,901,1775,53813
04,30,MT,Montana,899,1697,60350
04,57,FR,Foreign,878,1845,47957
04,45,SC,South Carolina,874,1746,66051
04,24,MD,Maryland,835,1598,83246
04,25,MA,Massachusetts,812,1277,63703
04,31,NE,Nebraska,746,1346,43930
04,15,HI,Hawaii,736,1401,46058
04,05,AR,Arkansas,731,1455,44220
04,34,NJ,New Jersey,663,1122,80803
04,02,AK,Alaska,661,1245,42955
04,21,KY,Kentucky,653,1301,46373
04,01,AL,Alabama,639,1288,39907
04,46,SD,South Dakota,603,1097,52783
04,38,ND,North Dakota,507,1002,32527
04,56,WY,Wyoming,500,959,74952
04,22,LA,Louisiana,460,867,26263
04,09,CT,Connecticut,409,710,31724
04,28,MS,Mississippi,321,655,17515
04,23,ME,Maine,310,563,19954
04,33,NH,New Hampshire,300,556,19768
04,50,VT,Vermont,159,312,12074
04,11,DC,District Of Columbia,158,205,10902
04,10,DE,Delaware,154,279,58892
04,54,WV,West Virginia,149,286,10272
04,44,RI,Rhode Island,139,231,9335
05,96,AR,AR Total Migration-US and Foreign,30282,60482,1794194
05,97,AR,AR Total Migration-US,30053,60009,1783248
05,98,AR,AR Total Migration-Foreign,229,473,10945
05,97,AR,AR Total Migration-Same State,44615,91770,1989185
05,05,AR,AR Non-migrants,953477,2136698,65505353
05,48,TX,Texas,6153,12148,367051
05,29,MO,Missouri,2970,6021,149499
05,40,OK,Oklahoma,2890,6158,123098
05,47,TN,Tennessee,1880,3549,104170
05,12,FL,Florida,1625,3244,137195
05,06,CA,California,1233,2246,65814
05,22,LA,Louisiana,1062,2223,56593
05,28,MS,Mississippi,822,1680,39290
05,08,CO,Colorado,756,1446,50243
05,17,IL,Illinois,733,1402,41488
05,13,GA,Georgia,717,1484,46094
05,37,NC,North Carolina,656,1357,61575
05,20,KS,Kansas,604,1177,30856
05,04,AZ,Arizona,565,1123,32769
05,01,AL,Alabama,490,977,34604
05,53,WA,Washington,488,932,28443
05,51,VA,Virginia,446,862,32116
05,39,OH,Ohio,419,888,29625
05,26,MI,Michigan,417,854,18806
05,18,IN,Indiana,414,838,20098
05,36,NY,New York,345,591,18423
05,19,IA,Iowa,337,733,14513
05,55,WI,Wisconsin,319,642,16434
05,21,KY,Kentucky,295,624,16580
05,45,SC,South Carolina,283,561,19906
05,42,PA,Pennsylvania,272,559,16471
05,32,NV,Nevada,255,494,50029
05,27,MN,Minnesota,245,486,21217
05,41,OR,Oregon,245,473,13885
05,57,FR,Foreign,229,473,10945
05,49,UT,Utah,219,515,13048
05,35,NM,New Mexico,215,390,10564
05,31,NE,Nebraska,199,412,11246
05,24,MD,Maryland,196,349,12593
05,34,NJ,New Jersey,155,281,12126
05,16,ID,Idaho,131,257,6845
05,25,MA,Massachusetts,119,201,8262
05,38,ND,North Dakota,101,231,5394
05,02,AK,Alaska,95,219,5815
05,30,MT,Montana,93,204,5002
05,15,HI,Hawaii,86,160,3363
05,54,WV,West Virginia,82,187,4696
05,46,SD,South Dakota,82,166,6973
05,56,WY,Wyoming,76,176,4409
05,09,CT,Connecticut,65,103,4255
05,23,ME,Maine,50,124,3003
05,11,DC,District Of Columbia,41,64,2156
05,10,DE,Delaware,37,66,2314
05,44,RI,Rhode Island,29,51,2137
05,33,NH,New Hampshire,26,42,1091
05,50,VT,Vermont,20,39,1071
06,96,CA,CA Total Migration-US and Foreign,370083,684935,38712357
06,97,CA,CA Total Migration-US,365922,676058,38452732
06,98,CA,CA Total Migration-Foreign,4161,8877,259625
06,97,CA,CA Total Migration-Same State,531460,951125,47466063
06,06,CA,CA Non-migrants,14346465,30716192,1463562594
06,48,TX,Texas,42892,87707,4569503
06,04,AZ,Arizona,33571,63098,2995529
06,32,NV,Nevada,29715,54639,3018420
06,53,WA,Washington,26999,46551,3145876
06,41,OR,Oregon,20816,35204,1789528
06,12,FL,Florida,18390,33359,2940996
06,08,CO,Colorado,15485,26779,1795240
06,36,NY,New York,14993,20572,2117838
06,16,ID,Idaho,11528,25957,1271483
06,37,NC,North Carolina,9906,19908,953693
06,51,VA,Virginia,9422,18758,880135
06,49,UT,Utah,9111,19821,1021019
06,13,GA,Georgia,8898,17131,788336
06,17,IL,Illinois,8752,14265,1150705
06,47,TN,Tennessee,8092,16649,842546
06,25,MA,Massachusetts,6275,9465,834597
06,42,PA,Pennsylvania,6200,10070,618822
06,15,HI,Hawaii,5829,10667,589843
06,39,OH,Ohio,5656,10029,480554
06,26,MI,Michigan,5363,9461,464966
06,34,NJ,New Jersey,5000,8086,587517
06,29,MO,Missouri,4734,9336,353126
06,24,MD,Maryland,4570,8045,406156
06,57,FR,Foreign,4161,8877,259625
06,35,NM,New Mexico,3839,6999,334629
06,40,OK,Oklahoma,3807,7984,151132
06,45,SC,South Carolina,3774,7609,331203
06,27,MN,Minnesota,3770,6542,369398
06,18,IN,Indiana,3487,6626,269265
06,30,MT,Montana,3220,6079,439822
06,55,WI,Wisconsin,3101,5446,253351
06,05,AR,Arkansas,2455,5209,184105
06,20,KS,Kansas,2394,4721,166151
06,22,LA,Louisiana,2334,4192,163468
06,09,CT,Connecticut,2326,3788,301193
06,01,AL,Alabama,2282,4593,182022
06,21,KY,Kentucky,2043,4067,139704
06,19,IA,Iowa,1763,3312,116466
06,11,DC,District Of Columbia,1653,2138,214156
06,31,NE,Nebraska,1440,2881,91769
06,02,AK,Alaska,1339,2352,76609
06,56,WY,Wyoming,1199,2409,345557
06,28,MS,Mississippi,1166,2315,77591
06,46,SD,South Dakota,1098,2131,93084
06,33,NH,New Hampshire,1079,1845,120732
06,23,ME,Maine,1058,1763,130607
06,44,RI,Rhode Island,819,1378,94350
06,38,ND,North Dakota,777,1534,44935
06,50,VT,Vermont,563,950,68754
06,10,DE,Delaware,517,891,51539
06,54,WV,West Virginia,422,747,24712
08,96,CO,CO Total Migration-US and Foreign,106003,194607,7722911
08,97,CO,CO Total Migration-US,104968,192270,7656988
08,98,CO,CO Total Migration-Foreign,1035,2337,65923
08,97,CO,CO Total Migration-Same State,145090,247327,9774552
08,08,CO,CO Non-migrants,2066210,4290922,201072892
08,48,TX,Texas,11889,23728,897986
08,06,CA,California,9111,14782,740399
08,12,FL,Florida,8061,14714,696928
08,04,AZ,Arizona,6901,12782,579791
08,53,WA,Washington,3650,6377,272969
08,37,NC,North Carolina,3035,5639,230359
08,35,NM,New Mexico,2930,5161,168664
08,17,IL,Illinois,2716,4413,188217
08,29,MO,Missouri,2665,4998,152009
08,13,GA,Georgia,2619,5483,173592
08,49,UT,Utah,2447,5086,185467
08,51,VA,Virginia,2407,4698,173892
08,56,WY,Wyoming,2385,4456,167896
08,40,OK,Oklahoma,2345,4882,145921
08,41,OR,Oregon,2327,3724,145794
08,36,NY,New York,2323,3500,165279
08,20,KS,Kansas,2224,4490,130436
08,47,TN,Tennessee,2162,4195,154182
08,32,NV,Nevada,2052,3650,155693
08,26,MI,Michigan,1969,3417,133116
08,39,OH,Ohio,1885,3449,123718
08,31,NE,Nebraska,1817,3456,108415
08,27,MN,Minnesota,1799,3074,123226
08,42,PA,Pennsylvania,1772,2906,131857
08,55,WI,Wisconsin,1736,2969,112033
08,30,MT,Montana,1599,2902,151240
08,16,ID,Idaho,1415,3027,114317
08,45,SC,South Carolina,1413,2757,111350
08,18,IN,Indiana,1302,2341,71341
08,19,IA,Iowa,1245,2168,73753
08,25,MA,Massachusetts,1186,1692,86446
08,24,MD,Maryland,1074,1857,73321
08,57,FR,Foreign,1035,2337,65923
08,05,AR,Arkansas,1029,1960,62642
08,01,AL,Alabama,1019,2126,65774
08,15,HI,Hawaii,927,1795,62120
08,46,SD,South Dakota,926,1803,61845
08,21,KY,Kentucky,877,1790,53880
08,22,LA,Louisiana,829,1564,48429
08,34,NJ,New Jersey,803,1245,54654
08,02,AK,Alaska,572,1115,42307
08,38,ND,North Dakota,520,1049,31867
08,28,MS,Mississippi,502,979,26283
08,09,CT,Connecticut,494,774,46450
08,23,ME,Maine,467,770,42531
08,33,NH,New Hampshire,401,669,32871
08,50,VT,Vermont,329,546,23198
08,11,DC,District Of Columbia,307,414,24565
08,54,WV,West Virginia,205,402,16254
08,44,RI,Rhode Island,154,229,11375
08,10,DE,Delaware,146,267,10337
09,96,CT,CT Total Migration-US and Foreign,51277,87076,6006161
09,97,CT,CT Total Migration-US,50929,86391,5988131
09,98,CT,CT Total Migration-Foreign,348,685,18030
09,97,CT,CT Total Migration-Same State,33889,55933,2304745
09,09,CT,CT Non-migrants,1391024,2814505,160068978
09,36,NY,New York,8276,12582,817271
09,12,FL,Florida,8237,15025,1510605
09,25,MA,Massachusetts,5555,8387,562528
09,06,CA,California,2686,4205,307111
09,37,NC,North Carolina,2455,4663,236829
09,48,TX,Texas,2014,3860,243663
09,34,NJ,New Jersey,1961,3267,214395
09,45,SC,South Carolina,1705,3256,195429
09,42,PA,Pennsylvania,1673,2846,148707
09,51,VA,Virginia,1547,2784,166951
09,44,RI,Rhode Island,1455,2273,155982
09,13,GA,Georgia,1336,2683,119469
09,33,NH,New Hampshire,986,1702,117003
09,24,MD,Maryland,887,1476,82124
09,08,CO,Colorado,868,1271,101224
09,23,ME,Maine,857,1420,74049
09,04,AZ,Arizona,769,1307,120607
09,53,WA,Washington,690,1172,65454
09,47,TN,Tennessee,684,1284,66681
09,50,VT,Vermont,657,1084,103374
09,17,IL,Illinois,626,1087,73357
09,39,OH,Ohio,597,1100,54432
09,26,MI,Michigan,393,769,38518
09,57,FR,Foreign,348,685,18030
09,11,DC,District Of Columbia,315,377,33553
09,18,IN,Indiana,275,528,30168
09,41,OR,Oregon,255,340,17976
09,32,NV,Nevada,246,399,23142
09,27,MN,Minnesota,243,433,23650
09,10,DE,Delaware,241,434,28883
09,29,MO,Missouri,224,372,17880
09,55,WI,Wisconsin,213,368,16607
09,49,UT,Utah,211,450,65173
09,15,HI,Hawaii,203,374,15840
09,21,KY,Kentucky,182,339,14622
09,01,AL,Alabama,179,327,14743
09,22,LA,Louisiana,155,268,15643
09,35,NM,New Mexico,119,182,8162
09,40,OK,Oklahoma,115,209,7584
09,20,KS,Kansas,106,193,14386
09,19,IA,Iowa,96,182,11780
09,05,AR,Arkansas,93,164,7817
09,30,MT,Montana,88,138,15486
09,54,WV,West Virginia,70,114,4288
09,02,AK,Alaska,68,120,4687
09,28,MS,Mississippi,66,118,2992
09,31,NE,Nebraska,61,116,4840
09,16,ID,Idaho,60,109,13450
09,46,SD,South Dakota,52,104,3763
09,56,WY,Wyoming,51,86,-6509
09,38,ND,North Dakota,28,44,1762
10,96,DE,DE Total Migration-US and Foreign,15849,28230,1092785
10,97,DE,DE Total Migration-US,15671,27845,1083537
10,98,DE,DE Total Migration-Foreign,178,385,9249
10,97,DE,DE Total Migration-Same State,4485,8583,287384
10,10,DE,DE Non-migrants,367395,754302,29639016
10,42,PA,Pennsylvania,3634,6332,252943
10,24,MD,Maryland,2758,4796,166130
10,12,FL,Florida,1437,2588,128792
10,34,NJ,New Jersey,1224,2133,84496
10,51,VA,Virginia,762,1396,55389
10,37,NC,North Carolina,626,1197,44613
10,36,NY,New York,616,994,39420
10,48,TX,Texas,603,1163,44029
10,06,CA,California,443,707,30836
10,13,GA,Georgia,408,785,21883
10,45,SC,South Carolina,266,490,21934
10,39,OH,Ohio,217,445,13924
10,25,MA,Massachusetts,187,272,12360
10,04,AZ,Arizona,179,352,13539
10,57,FR,Foreign,178,385,9249
10,47,TN,Tennessee,173,334,9953
10,53,WA,Washington,161,279,14743
10,08,CO,Colorado,158,255,10710
10,17,IL,Illinois,150,294,11213
10,09,CT,Connecticut,113,186,8256
10,18,IN,Indiana,111,202,4694
10,11,DC,District Of Columbia,101,124,7125
10,32,NV,Nevada,98,179,8086
10,26,MI,Michigan,93,198,5957
10,54,WV,West Virginia,90,180,5065
10,01,AL,Alabama,79,140,4327
10,29,MO,Missouri,71,139,3475
10,27,MN,Minnesota,64,116,4013
10,41,OR,Oregon,59,92,3810
10,23,ME,Maine,53,94,4241
10,21,KY,Kentucky,52,92,2737
10,49,UT,Utah,47,104,4607
10,22,LA,Louisiana,46,89,3901
10,55,WI,Wisconsin,43,74,1947
10,15,HI,Hawaii,43,83,2610
10,35,NM,New Mexico,43,77,1739
10,16,ID,Idaho,43,66,2295
10,40,OK,Oklahoma,42,70,2306
10,50,VT,Vermont,39,53,2216
10,28,MS,Mississippi,38,65,2084
10,19,IA,Iowa,37,83,3091
10,33,NH,New Hampshire,37,64,3102
10,05,AR,Arkansas,37,71,2441
10,20,KS,Kansas,34,68,3498
10,44,RI,Rhode Island,31,59,2709
10,02,AK,Alaska,29,80,1238
10,31,NE,Nebraska,23,49,1591
10,46,SD,South Dakota,21,37,1129
10,56,WY,Wyoming,18,32,859
10,38,ND,North Dakota,17,30,444
10,30,MT,Montana,17,37,1036
11,96,DC,DC Total Migration-US and Foreign,36267,53796,3772190
11,97,DC,DC Total Migration-US,35911,53104,3726830
11,98,DC,DC Total Migration-Foreign,356,692,45360
11,11,DC,DC Non-migrants,263182,444616,32524362
11,24,MD,Maryland,11450,19606,984782
11,51,VA,Virginia,6942,10061,833361
11,06,CA,California,2330,2993,250185
11,36,NY,New York,2183,2611,212229
11,12,FL,Florida,1215,1763,157259
11,42,PA,Pennsylvania,1117,1415,102402
11,37,NC,North Carolina,1018,1498,95831
11,48,TX,Texas,1000,1403,111817
11,25,MA,Massachusetts,929,1156,93632
11,17,IL,Illinois,715,927,75755
11,08,CO,Colorado,665,871,87853
11,13,GA,Georgia,590,820,61896
11,34,NJ,New Jersey,580,726,54010
11,53,WA,Washington,532,696,56376
11,39,OH,Ohio,382,542,45122
11,57,FR,Foreign,356,692,45360
11,26,MI,Michigan,343,427,34720
11,09,CT,Connecticut,333,438,31141
11,45,SC,South Carolina,293,439,31707
11,47,TN,Tennessee,259,373,40451
11,41,OR,Oregon,221,287,21236
11,27,MN,Minnesota,217,298,19926
11,04,AZ,Arizona,214,291,26909
11,10,DE,Delaware,185,265,36237
11,29,MO,Missouri,184,242,20769
11,55,WI,Wisconsin,171,228,19290
11,23,ME,Maine,165,238,22765
11,22,LA,Louisiana,131,183,12452
11,18,IN,Indiana,130,184,11662
11,33,NH,New Hampshire,118,180,14159
11,21,KY,Kentucky,103,155,10905
11,50,VT,Vermont,102,138,11506
11,32,NV,Nevada,99,155,9811
11,54,WV,West Virginia,95,138,11547
11,01,AL,Alabama,92,141,9672
11,44,RI,Rhode Island,91,124,12577
11,49,UT,Utah,88,130,15460
11,15,HI,Hawaii,88,139,9220
11,35,NM,New Mexico,84,131,9612
11,19,IA,Iowa,59,77,4025
11,40,OK,Oklahoma,56,90,4110
11,16,ID,Idaho,54,77,18891
11,30,MT,Montana,46,62,3913
11,28,MS,Mississippi,46,67,4984
11,05,AR,Arkansas,41,55,5205
11,20,KS,Kansas,40,60,4325
11,31,NE,Nebraska,36,63,3412
11,46,SD,South Dakota,25,31,3697
11,02,AK,Alaska,24,40,2967
11,56,WY,Wyoming,17,31,4000
11,38,ND,North Dakota,13,39,1056
12,96,FL,FL Total Migration-US and Foreign,260527,466040,17664216
12,97,FL,FL Total Migration-US,256188,456993,17447441
12,98,FL,FL Total Migration-Foreign,4339,9047,216775
12,97,FL,FL Total Migration-Same State,359463,650868,22307426
12,12,FL,FL Non-migrants,7902463,15730788,656859077
12,13,GA,Georgia,24686,47719,1452513
12,48,TX,Texas,20363,38192,1405361
12,37,NC,North Carolina,17537,32711,1244842
12,36,NY,New York,17047,26902,1188026
12,06,CA,California,13228,21855,990710
12,47,TN,Tennessee,11177,21061,799555
12,51,VA,Virginia,10409,19284,714404
12,42,PA,Pennsylvania,9511,16426,635730
12,39,OH,Ohio,9166,15971,563362
12,08,CO,Colorado,7892,13006,599329
12,01,AL,Alabama,7585,14806,415647
12,34,NJ,New Jersey,7575,12693,741886
12,45,SC,South Carolina,7518,14237,484505
12,26,MI,Michigan,7343,12844,486265
12,17,IL,Illinois,7234,11953,602950
12,25,MA,Massachusetts,6770,10787,514165
12,18,IN,Indiana,5764,10504,308642
12,24,MD,Maryland,5468,9537,380928
12,53,WA,Washington,4585,7977,327097
12,04,AZ,Arizona,4513,7851,358625
12,57,FR,Foreign,4339,9047,216775
12,21,KY,Kentucky,4012,7480,211747
12,09,CT,Connecticut,3794,6334,276726
12,29,MO,Missouri,3615,6622,237894
12,55,WI,Wisconsin,3178,5427,225688
12,32,NV,Nevada,2826,4778,242284
12,22,LA,Louisiana,2665,4856,162379
12,27,MN,Minnesota,2420,4075,225853
12,28,MS,Mississippi,2015,3836,112206
12,23,ME,Maine,2014,3418,126883
12,40,OK,Oklahoma,1900,3828,102828
12,41,OR,Oregon,1891,3012,107963
12,33,NH,New Hampshire,1847,3033,124176
12,49,UT,Utah,1619,3211,106052
12,05,AR,Arkansas,1563,3094,86859
12,20,KS,Kansas,1506,2863,89749
12,19,IA,Iowa,1471,2707,88784
12,44,RI,Rhode Island,1398,2415,86523
12,35,NM,New Mexico,1327,2370,75422
12,54,WV,West Virginia,1318,2290,64617
12,15,HI,Hawaii,1308,2506,79664
12,11,DC,District Of Columbia,989,1320,27004
12,10,DE,Delaware,988,1738,55969
12,31,NE,Nebraska,916,1659,41725
12,50,VT,Vermont,822,1372,59699
12,02,AK,Alaska,760,1498,41284
12,16,ID,Idaho,665,1236,31396
12,30,MT,Montana,614,1104,42996
12,38,ND,North Dakota,514,1024,24588
12,46,SD,South Dakota,459,822,26913
12,56,WY,Wyoming,403,749,47028
13,96,GA,GA Total Migration-US and Foreign,123358,239864,8453959
13,97,GA,GA Total Migration-US,121665,236144,8356900
13,98,GA,GA Total Migration-Foreign,1693,3720,97059
13,97,GA,GA Total Migration-Same State,237575,474594,13644294
13,13,GA,GA Non-migrants,3402716,7484900,267672692
13,12,FL,Florida,22274,43264,1897416
13,48,TX,Texas,9341,18971,605686
13,37,NC,North Carolina,8704,16622,604541
13,45,SC,South Carolina,8460,16801,640804
13,01,AL,Alabama,8322,17282,488504
13,47,TN,Tennessee,7807,15028,515221
13,06,CA,California,6238,10794,430386
13,51,VA,Virginia,4390,8793,283842
13,36,NY,New York,4150,7063,232708
13,08,CO,Colorado,2795,5331,204911
13,39,OH,Ohio,2692,5225,149818
13,17,IL,Illinois,2581,4615,172677
13,42,PA,Pennsylvania,2446,4644,143448
13,24,MD,Maryland,2352,4399,138806
13,53,WA,Washington,2304,4404,167926
13,26,MI,Michigan,1992,4011,103431
13,04,AZ,Arizona,1837,3469,134409
13,57,FR,Foreign,1693,3720,97059
13,22,LA,Louisiana,1621,3213,79565
13,34,NJ,New Jersey,1606,2898,105225
13,21,KY,Kentucky,1514,3203,82473
13,18,IN,Indiana,1492,2969,77639
13,29,MO,Missouri,1437,2866,90034
13,28,MS,Mississippi,1396,2803,69189
13,25,MA,Massachusetts,1290,2128,99009
13,32,NV,Nevada,946,1855,51121
13,20,KS,Kansas,864,2087,55855
13,27,MN,Minnesota,830,1600,67052
13,55,WI,Wisconsin,823,1652,53799
13,40,OK,Oklahoma,802,1728,40287
13,05,AR,Arkansas,787,1677,46547
13,09,CT,Connecticut,727,1303,47273
13,15,HI,Hawaii,709,1568,48965
13,41,OR,Oregon,701,1195,51486
13,49,UT,Utah,590,1376,44854
13,11,DC,District Of Columbia,557,751,42245
13,19,IA,Iowa,474,947,28008
13,35,NM,New Mexico,466,895,34925
13,02,AK,Alaska,428,940,22340
13,54,WV,West Virginia,364,711,17451
13,31,NE,Nebraska,351,708,22381
13,10,DE,Delaware,295,569,16441
13,23,ME,Maine,286,608,23574
13,16,ID,Idaho,275,573,21759
13,33,NH,New Hampshire,261,508,19739
13,30,MT,Montana,249,449,21076
13,44,RI,Rhode Island,199,369,13863
13,38,ND,North Dakota,197,428,9454
13,46,SD,South Dakota,181,370,15309
13,56,WY,Wyoming,143,281,15253
13,50,VT,Vermont,119,200,8175
15,96,HI,HI Total Migration-US and Foreign,29094,61162,1879034
15,97,HI,HI Total Migration-US,28126,58775,1807565
15,98,HI,HI Total Migration-Foreign,968,2387,71468
15,97,HI,HI Total Migration-Same State,3094,5369,173157
15,15,HI,HI Non-migrants,560646,1127908,41730613
15,06,CA,California,5065,9189,310932
15,53,WA,Washington,2421,4839,152961
15,48,TX,Texas,2392,5551,188237
15,32,NV,Nevada,1734,3542,109042
15,12,FL,Florida,1541,3225,123228
15,51,VA,Virginia,1255,3245,97725
15,04,AZ,Arizona,1114,2189,70036
15,08,CO,Colorado,1111,2299,75917
15,41,OR,Oregon,1051,1795,59424
15,57,FR,Foreign,968,2387,71468
15,37,NC,North Carolina,845,2065,50999
15,13,GA,Georgia,778,1908,46015
15,49,UT,Utah,627,1467,36560
15,36,NY,New York,617,1150,30896
15,24,MD,Maryland,606,1430,45871
15,47,TN,Tennessee,402,947,25636
15,17,IL,Illinois,395,800,25532
15,45,SC,South Carolina,395,913,24462
15,39,OH,Ohio,387,793,20020
15,29,MO,Missouri,338,774,18998
15,42,PA,Pennsylvania,316,624,17944
15,40,OK,Oklahoma,299,742,14957
15,02,AK,Alaska,283,568,15700
15,26,MI,Michigan,265,469,17659
15,16,ID,Idaho,264,562,16006
15,34,NJ,New Jersey,258,469,13994
15,25,MA,Massachusetts,256,433,14418
15,01,AL,Alabama,249,577,17444
15,20,KS,Kansas,244,640,14162
15,21,KY,Kentucky,237,641,13557
15,27,MN,Minnesota,219,403,13362
15,18,IN,Indiana,208,406,9941
15,22,LA,Louisiana,191,415,10355
15,35,NM,New Mexico,191,391,11944
15,55,WI,Wisconsin,183,331,10556
15,09,CT,Connecticut,164,363,9351
15,19,IA,Iowa,146,296,6483
15,05,AR,Arkansas,137,340,5683
15,30,MT,Montana,124,251,7788
